song,artist,genres,lyrics
Lonely People,Talib Kweli,"['hip hop', 'r&b']","[Intro: Talib Kweli, Paul McCartney & Latoiya Williams]
All the lonely people
Yeah, I like to go out to clubs (Hey, hey)
Where do they all come from?
Las Palmas, you know
She this envy if I wanna get grimey wit' it at Bungalow Eight (Hey, hey)
All the lonely people
Opium down in Miami (Yeah-ah, yeah-ah)
Where do they all belong?
But when I walk in, I look around, and I think

[Chorus: The Beatles & Latoiya Williams]
I look at all the lonely people
I look at all the lonely people
I look at all the lonely people
I look at all the lonely people
I look at all the lonely people
Hey-yeah-yeah
I look at all the lonely people (Ooh)

[Verse 1: Talib Kweli]
Yo, I'm headin' out, 'bout to do some fleshin' out
I know my flesh endowed
With somethin' to prove, I'm settin' out
On a trip to Heaven's mouth, yeah
I'm steppin' out in the name of love
Who knew the Devil could slow dance?
We have pathological romances with technological advance
Infatuated with infatuation and
Intellectual masturbation with premature ejaculation
Make a baby mama's all bastardization and
Lonely people all through the city
They club hoppin' and they love shoppin' and they thug posturin'
Thugs be lockin' horns with Crips on them drug blocks
And them dollars flow right out of the 'hood
When you tryin' to make paper out of the wood
You know that money don't grow on trees
For paper people change colors like leaves
And they fall off in the mud like a filthy pig
Makin' you and your dogs who store all call off
That much deserved ass whippin'
He snitchin', he twitchin', he bitchin', he all soft
Never work with his hands
Little kid on the block who always ran
At all costs, gotta be in the club
Lookin' for happiness or the meaning of love
Then it hit him, out the blue like a vision
All of a sudden he don't like the way he been livin'
And he wanna be forgiven
How I know? 'Cause I'm right there wit him, yo, yo
[Pre-Chorus: Paul McCartney & Latoiya Williams]
All the lonely people (Yeah-ah-ah)
Where do they all come from? (Oh-oh, oh-oh)
All the lonely people (All the lonely people)
Where do they all belong? (Ohh-ohh-I)

[Chorus: The Beatles & Latoiya Williams]
I look at all the lonely people
I look at all the lonely people
I look at all the lonely people
Oh, I look at all

[Verse 2: Talib Kweli]
Tattoos tell 'em who you are
Plastic Surgery coup d'etat the God
Uh, lasers to remove the scar
And then you are, you a supastar, supastar
It's your birthday and you in the club
Talkin' ""Holla back"" and ""Nigga what""
So much cleavage and asscrack
If pussy were a stock it would plummet on the Nasdaq
Blank stares like nobody care
In a room so exclusive nobody there
But really, truth is that nobody there
'Cause it's feelings inside that nobody share
I want God to smile on me
But see, fame is a drug and you wild on E
Celebrities decorated like Christmas trees
God complex like they born on Christmas Eve
Sing a song to yourself and you stand alone
Get nominated for a gold gramophone
Walk the red carpet, left your man at home
Security snatchin' people' camera phones
You got rose gold yellow bottles, pink Cashmere
So ahead of the trend, that's so last year
Last month, last day, last hour, last minute
Your pursuit of cool is so passionate
Doin' for the cash in it, laugh in his face
If it's def or anybody who don't stay in his place
So popular can't go nowhere, folks stoppin' ya
Might want to check a thermometer
When you went into a room, the heat rises
Surrounded by people still lonely
That's why you need disguises, well, probably
[Pre-Chorus: Paul McCartney & Latoiya Williams]
All the lonely people (Ooh, people)
Where do they all come from? (Yeah-ah-ah-yeah-ah-ah)
All the lonely people (All the lonely people)
Where do they all belong? (Ohh-ohh-ohh)

[Chorus: The Beatles & Latoiya Williams]
I look at all the lonely people
I look at all the lonely people, ohh
I look at all the lonely people
Hey, hey, hey, hey

[Bridge: Latoiya Williams]
I look at all the lonely people, ohh-ooh
Ohh, ohh, oh-oh
Ooh, ooh-ooh, ooh-ooh
(Oh-oh-oh-oh-oh)
Hey, hey, hey, hey (Hey)
(Oh-oh-oh-oh-oh)
(Yeah, yeah)
Where do they come from?
All the lonely people

[Pre-Chorus: Paul McCartney]
All the lonely people
Where do they all come from?
All the lonely people
Where do they all belong?
[Chorus: The Beatles]
I look at all the lonely people"
Did It Onem,Nicki Minaj,"['hip hop', 'r&b']","[Intro]
(Bangladesh)

[Chorus: Nicki Minaj]
Shitted on 'em
Man, I just shitted on 'em
Shitted on 'em
Put your number twos in the air if you did it on 'em
Shitted on 'em
Man, I just shitted on 'em
Shitted on 'em
Put your number twos in the air if you did it on 'em

[Verse 1: Nicki Minaj]
All these bitches is my sons
And I'ma go and get some bibs for 'em
A couple formulas, little pretty lids on 'em
If I had a dick, I would pull it out and piss on 'em (Pss)
Let me shake it off
I just signed a couple deals, I might break you off
And we ain't making up, I don't need a mediator
Just let them bums blow steam, radiator
[Chorus: Nicki Minaj & Safaree]
(That was a earthquake, bitch), shitted on 'em
(You felt the ground shake, right?), man, I just shitted on 'em
(You bitches ain't fucking with her), shitted on 'em
Put your number twos in the air if you did it on 'em (You must've, ah)
(You must've lost your fuckin' mind), shitted on 'em
(You must've bumped your fuckin' head), man, I just shitted on 'em
(You crazy, stupid, ugly, monkey-looking bitches), shitted on 'em
Put your number twos in the air if you did it on 'em (Uh, yo, ah)

[Verse 2: Nicki Minaj]
This stone is flawless, F1
I keep shooters up top in the F1
A lot of bad bitches beggin' me to F one
But I'ma eat them rap bitches when the chef come
Throw some fresh ones
More talent in my motherfuckin' left thumb
She ain't a Nicki fan, then the bitch deaf, dumb
You ain't my son, you my motherfuckin' step-son

[Chorus: Nicki Minaj & Safaree]
(I don't know what layaway look like), shitted on 'em
(Bitch, I can't even spell ""welfare""), man, I just shitted on 'em
(You got me mistaken with your mother, ho), shitted on 'em
Put your number twos in the air if you did it on 'em (You bitches at the bottom of the totem pole)
(We at the top, bitch, she flopped), shitted on 'em
(Louis Vuitton everything, bitch), man, I just shitted on 'em
(Gucci, we don't fuck with it, it's too cheap, motherfucker), shitted on 'em
Put your number twos in the air if you did it on 'em (You bitches, ah, man)
[Verse 3: Nicki Minaj]
All these bitches is my sons
And I ain't talkin' 'bout Phoenix
Bitch, I get money, so I dos what I pleases
I live where the motherfuckin' pools and the trees is
Broke bitches so crusty (Disgust me)
Gave the bitch a ride, got the Continental dusty
Trust me, I keep a couple hundred in the duff'-B
Couple wet wipes case a bum try to touch me, ew
I'm the terminator
Bitch talk slick, I'ma have to terminate her
These little nappy-headed hoes need a perminator
You my seed, I'll spray you with the germinator (Sh-sh-sh-sh-sh)
Move back, bugs
Matter fact, you know the queen could use a back rub (Ah)
If you could turn back time, Cher
You used to be here, now you're gone, Nair

[Chorus: Nicki Minaj & Safaree]
(You nappy-headed son of a bitches), shitted on 'em
(I'ma start throwing Just for Me perm at your heads), man, I just shitted on 'em
(I'ma get the kid version), shitted on 'em
Put your number twos in the air if you did it on 'em (The kid version, 'cause you're a bunch of kids)
(Bunch of lil' nappy-headed hoes runnin' around, yeah), shitted on 'em
(Just for Me), man, I just shitted on 'em
(You know it, yeah, ho, you know it), shitted on 'em
Put your number twos in the air if you did it on 'em (Just for Me perm in your head when we see you, ow)"
Sledgehammer,Invincible,"['hip hop', 'r&b']","[Verse 1]
Listen
I got a passion for spitting
Smashing the competition
Vocals the logo for the back-to-back world champion Pistons
Undebatable
Flesh is biodegradable
People ego deflatable
See no evil and play the role?
I'm Peter Gabriel
With a sledgehammer
Red handed
Bled stanzas
Set standards
Dedicated to Dilla, Proof, Abel Meeropol, Fannie Lou Hamer, Marlon Riggs
Nina, and Fred Hampton
There goes the neighborhood like
Fred Sanford next door to Ned Flanders
These cats pop off at the mouth like Orville Redenbacher
My lyrics open up the portal to your seven chakras
Helicopters circling
Watch the exchange of Betty Crocker
Soap operas inventing drama
Prevent it
Remember Nakba
SMASH various barriers
Bury us under road blocks
You don't get it. Get it yet? Do you?
The struggle don't stop
It don't quit
Worldwide winning with style like Globetrotters
Don't try this at home
If you stuck in time with broke watches
[Hook]
SMASH the walls of hate
End it for the next descendants
Watching em fall from grace
Repping for the independents
Futuristic sound
You just missed it now
Present with the essence
To evolve, put it all at stake
(You don't pay attention man)
That's why your power is the size of your attention span
Dilla said it best: (You don't pay attention man)
That's why your respect's the size of your attention span

[Verse 2]
Its fresh air when I'm speaking to y'all
Sometimes it falls upon deaf ears like I'm speaking to walls
I ain't preaching to y'all
Breaking cycles of violence
Not repeating they flaws
Open up your memory bank
I got the key to the vault
Serving the antidote to Alzheimer's
Delete and install
Ginkgo biloba  think it over
We the leaders we've all been waiting for
Believe it
Heed the call
Breathe it
Keeping involved
These lyrics heat seekers
Deplete tweeters til the speakers dissolve
""Each generation must find its mission, fulfill or betray it.""
I know that ours is more than just being killers or players
Or making millions of papers
Our blood is spilling
They hate us
Too much injustice among us to sit still n complacent
[Hook]"
Im The Best,Nicki Minaj,"['hip hop', 'r&b']","[Intro]
Uh
Yo
Yo

[Verse 1]
It was back in '07, did a couple of tapes
Did a couple DVDs, made a couple mistakes
Didn't know what I was doing, but I put on a cape
Now it's, ""Which world tour should I go on today?""
See, you told me I would lose, but I won
I might cop a million Jimmy Choos just for fun
'Cause bitches couldn't take what was in me, Australia, Sydney
Might run up in Disney, out in LA with Lindsay
Got the eye of the tiger, the Lion of Judah
Now it's me and my time, it's just me in my prime
Everything I tried to teach 'em, they gon' see it in time
Tell 'em bitches get a stick, I'm done leadin' the blind
Got two shows tonight, that's Brooklyn and Dallas
Then a private party at the Buckingham Palace
Which means I gotta fly like a movie, no commercial
That's Young Money, Cash Money, yeah, I'm Universal
[Chorus]
I hear they comin' for me
Because the top is lonely
What the fuck they gon' say?
What the fuck they gon' say?
I'm the best bitch doing it, doing it
I'm the best bitch doing it, doing it
I'm the best, best, best, best
I'm the best, best, best, best
I'm the best

[Verse 2]
I remember when I couldn't buy my mother a couch
Now I'm sitting at the closing, bought my mother a house
You could never understand why I grind like I do
Micaiah and Jelani why I grind like I do
'Cause even when my daddy was on crack, I was crack
Now the whole album crack, you ain't gotta skip a track
I ain't gotta get a plaque, I ain't gotta get awards
I just walk up out the door, all the girls will applaud
All the girls will commend as long as they understand
That I'm fighting for the girls that never thought they could win
'Cause before they could begin, you told 'em it was the end
But I am here to reverse the curse that they live in
Got two bones to pick, I'ma only choose one
You might get addressed on the second album
Which means you can breathe 'til I motherfucking say so
To all my bad bitches, I could see your halo
[Chorus]
I hear they comin' for me
Because the top is lonely
What the fuck they gon' say?
What the fuck they gon' say?
I'm the best bitch doing it, doing it
I'm the best bitch doing it, doing it
I'm the best, best, best, best
I'm the best, best, best, best
I'm the best

[Bridge]
It's okay, it's okay
Long as you know, long as you know
Long as you motherfuckers know
I'm the best, best, best, best, best, best

[Chorus]
I hear they comin' for me (I hope they comin' for me)
Because the top is lonely ('Cause the top is lonely)
What the fuck they gon' say? (What they gon' say?)
What the fuck they gon' say? (What they gon' say?)
I'm the best bitch doing it, doing it
I'm the best bitch doing it, doing it
I'm the best, best, best, best (I'm the best)
I'm the best, best, best, best (I'm the best)
I'm the best"
Blazin,Nicki Minaj,"['hip hop', 'r&b']","[Intro: Nicki Minaj]
Hey, hey, yeah
Oh, oh (Hey, hey, hey, hey)
Oh (Ooh)

[Chorus: Nicki Minaj]
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin', feels like I'm–

[Verse 1: Nicki Minaj]
How could it be, little me
Had the power to be the best B in the league
Yeah, inevitably, but could it be little me?
You was heckling me, now it's monotony winning regularly, yo
I catch rec on recreation, so I exceed all your expectations
Bitches ain't got it in 'em, I kill 'em and then I skin 'em
The contract was signed, but I am the addendum
So-so where my dawgs at, Randy
Ma-ma-matter fact, get off my dick, bitch, Andy
'Ca-'ca-'ca-'ca-'ca-'cause everything is fine and dandy
Go against me now, I dare you, Bambi
Half a million dollars just to upgrade the car show
I ain't even detonate the bombs in the arsenal
Before the storm comes the calm
Hope you can take the heat like LeBron
Ah, ah-ah-ah-ah-ah, ah-ah-ah
I'm the best now
Anybody with some money should invest now
Soccer moms need to organize a pep rall'
Your game over, bitch, Gatorade, wet towel
Mothafuckers ain't ready, they never been
As long as I am in the game, you'll never win
I'm on that different type of high, heroin
Put on my cape and hit the sky, heroine
[Chorus: Nicki Minaj & Kanye West]
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin' (Feels like I'm blazin')
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin' (Uh)
I'm blazin', feels like I'm blazin' (Yeah, uh)

[Verse 2: Kanye West]
This is the moment, grab your Kodak
While I'm flying with a flow that is
The greatest throwback since that Nolan Ryan
And the days been crazy and the nights even wilder
And the lights even brighter, baby, stand next to my fire
Only higher is Messiah or notes from Mariah
'Rari six hundred horses, that's my chariot of fire
Where we flyin', they can't find us, all them broke days behind us
I just took your whole life and redesigned it, uh
I think I'm Marc Jacobs, I think I'm Lagerfeld
I think without makeup, you still bad as hell
I'ma grab your waist, then I'ma grab your face and
Then I'ma taste it, then I'ma blaze it
Hello all my bad girls, this just in
Yeezy hurt the beat like he fucked her best friend
And she let him back in, and he just did it again
He crazy, he blazin', he off the deep end
I'm blazin', I'm flagrant, I'm crazy, I'm sayin'
Too much for the world so they abbreviate him
His past is her fave, his stats is amaze
Her dress is just perf, uh, Prada colored beige
It's obvi we the ish and I'm rolling with my Brits
So real, you so trill, baby, everything legit
How you feel? They say we crazed 'cause our styles so diff'
They'll be jeal' when we in the mag lookin' magnif'
As if I ain't used Magnums on your favorite bad bitch
Fuck these background niggas, I was tryna ad-lib
Add this, we blazin', Nicki, what you think?
I got two White Russians, but we also need some drinks
[Chorus: Nicki Minaj]
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin' (Feels like I'm blazin')
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'

[Bridge]
It feels like I'm blazin', blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin'
It feels like I'm blazin', blazin', blazin'

[Chorus: Nicki Minaj]
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin' (Feels like I'm blazin')
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'
I fly, I fly high, I'm blazin'
I'm blazin', feels like I'm blazin'"
Grindin,Clipse,"['hip hop', 'r&b']","[Intro: Pharrell & Pusha T]
Yo, I go by the name (I'm yo' pusha)
Of Pharrell, from The Neptunes
And I just wanna let y'all know (I'm yo' pusha)
The world, is about to feel something (I'm yo pusha)
That they've never felt before, c'mon

[Verse 1: Pusha T]
From ghetto to ghetto, to backyard to yard
I sell it whipped un-whipped, it’s soft or hard
I'm the, neighborhood pusha
Call me Subwoofer, cause I pump base like that, Jack
On or off the track, I'm heavy cuz
Ball 'til you fall cause you could duck to the Feddy Govs
Sorry my love, what I'm seeing through these eyes
Benz convoys with the wagon on the side
Only big boys keep deuces on the ride
Gucci Chuck Taylor with the dragon on the side
Man, I make a buck, why scram?
I'm tryna show y'all who the fuck I am
The jewels is flirting, be damned if I'm hurting
Legend in two games like I'm Pee Wee Kirkland
Platinum on the block with consistent hits
While Pharrell keep talking this music shit
[Chorus: Pharrell]
(Ahh)
Grindin' (Ahh)
Grindin' (Ahh)
Grindin' (Ahh)
Grindin' (Ahh)
Grindin' (Ahh)
Huh-huh

[Verse 2: Malice]
Patty cake, patty cake, I'm the baker's man
I bake them cakes as fast as I can
And you can tell by how my bread stack up
Then disguise it as rap so the Feds back up
Watch it, like my whip, like my chick topless
Doing a buck-six with me in the cockpit
Grindin' cousin, I got wholes for a dozen
Even 11-5 if I see ya keep it comin'
And my weight, that's just as heavy as my name
So much dough, I can't swear I won't change
Excuse me if my wealth got me full of myself
Cocky, something that I just can't help
'Specially when them 20's is spinning like windmills
And the ice 32 below minus the wind chill
Filthy, the word that best defines me
I'm just grinding man, y'all never mind me
[Chorus: Pharrell]
(Ahh)
Grindin' (ahh)
Grindin' (ahh)
Grindin' (ahh)
Grindin' (ahh)
Grindin' (ahh)
Huh-huh

[Post-Chorus: Clipse & Pharrell]
Grindin' (whoa)
You know what I keep in a lining (whoa)
Niggas better stay in line when (whoa)
You see a nigga like me shinin' (grinding!)
Grindin' (whoa)
You know what I keep in a lining (whoa)
Niggas better stay in line when (whoa)
You see a nigga like me shinin' (grinding!)

[Verse 3: Malice]
My grind's 'bout family, never been about fame
From days I wasn't able, there was always 'caine
Four and a half will get you in the game
Anything less is just a goddamn shame
Guess the weight, my watch got blue chips in the face
Glock with two tips whoever gets in the way
Not to mention the hideaway that rests by the lake
Consider my raw demeanor the icing on the cake
I'm grindin'
[Verse 4: Pusha T]
I move 'caine like a cripple
Balance weight through the hood, kids call me Mr. Sniffles
Other hand on my nickel
Plated whistle, one eye closed, I'll hit you
As if I was Slick Rick, my aim is still an issue
Lose your soul in, whichever palm I'm holdin'
One'll leave you frozen
The other, noddin' and dozin', I'm grindin' Jack

[Chorus: Pharrell]
(Ahh)
Grindin' (ahh)
Grindin' (ahh)
Grindin' (ahh)
Grindin' (ahh)
Grindin' (ahh)
Huh-huh

[Post-Chorus: Clipse & Pharrell]
Grindin' (whoa)
You know what I keep in a lining (whoa)
Niggas better stay in line when (whoa)
You see a nigga like me shinin' (grinding!)
Grindin' (whoa)
You know what I keep in a lining (whoa)
Niggas better stay in line when (whoa)
You see a nigga like me shinin' (grinding!)

[Produced by The Neptunes]"
American Gangster,JAY-Z,"['hip hop', 'r&b']","[Intro]
And you say New York City
Uh-huh
Put your hands together
Young!
Uh-huh
Yeah, uh-huh
Yes! (Yes!)

[Verse 1]
I'm from the '80s
Home of the her-on
Era of the hustlers, uh
The world is my custies
New Rich Porter
The way I flip quarters
Front on all these other rap artists, but me
Momma was a mink wearer, papa ran numbers
So it's plain to see where my whole plan come from
American dream, I'm living the life still
Way I shine is like a zillion dollar light bill
Still I'm grinding, army jacket lining
40 below Timbs on, getting my M's on
My best friend's gone
I seen bad days, still find songs that I hear him on
Getting my Mary J. Blige Reminisce on
I hear his voice in my mind like, nigga live on
So I get on that fly shit I been on
Spin on corners in Enzo with rims on
But for info, puffing on Endo-Nesia
Give me amnesia
I ease up, that right, I'm high nigga
I want the sky
The world when I'm done
I'm give it to my sons
Let 'em live it up, split it up, switch it up, uh
Sixes kit it up, man I did it up, done
The rest of my belongings belong in the hall of fame
A list of hits next to all my names
I came
[Bridge]
(Woo!) uh-huh (geah)
I want the sky baby
I want the sky baby

[Verse 2]
If the sky should fall
And it all goes tomorrow and they foreclose on the house
And auction off all my cars
Don't cry for me Argentina, I mobbed the Beamer
Took trips abroad, got mobbed in Sardinia
In Ibiza, I had pizza in the club
Ladies know I'm that guy, they wanna piece of my love
Now they wanna do your boy like Mike in his prime
Billie Jean, the goddamn boy ain't mine
And the Roc break up, had the people losing hope
Can't lie, they had Muhammad Hovi on the ropes
Now I'm back in the go mode, back in the go-go's
Throwing the diamond up, repping the logo
Rose gold, Rosé flow, I'm okay though
What don't kill me makes stronger than before so
Here we go and I'm not Domino
When it all falls down, I'm like Kanye's jaw
I might break but I don't fold, 'til I hold the sky in my hand
Yeah, that's my goal
And then I bid you Freddy Adu
Prodigal Child, y'all not ready for the fu-ture, ture
Then I disappear in the Bermuda Triangle
My name will be viewed as such
Here's to the man who refused to give up
I want the sky nigga, chuuurch
[Outro]
I want the sky baby
I want the sky baby"
People Not Places,Invincible,"['hip hop', 'r&b']","[Verse 1]
Prepare for take off
Touch down Ben-Gurion
Strict search make sure nobody enters with bombs
Blue white flags
For the Birthright Tour I’m on
Never mention three villages the airport is on
Recent history buried
But it speaks through the sand
All Jews: Law of Return
I don’t seem to understand
""A land without a people for people without a land""?
But I see a man standing with a key and a deed in his hand
First stop: museum of the Holocaust
Walking outside–in the distance–saw a ghost throwing a Molotov
Houses burnt with kerosene
Mass graves
Couldn’t bear the scene
It wasn’t a pogrom–it was the ruins of Deir Yassin
Next stop: shopping at the Kenyon Malcha
Built it on the back of the town Al-Malha
Wishing we could call it its name;
Appalled by the change;
And now a mall full of chains
Is all that remains.
[Hook]
My Ima misses people not places
Has she seen the towns with names in Arabic the Hebrew replaces?
The policies are evil and racist, deceitful and heinous
You’ll never be a peaceful state with legal displacement

[Abeer]
Remember the names of our cities before you came and replaced it
Remember and tell me how am I supposed not to miss a nation living within us?
[Translated from Arabic]

[Verse 2]
At the Wailing Wall I’m rolling a wish
Then stick it in between the hole in the bricks
I’m feeling more than melancholy
This used to be the Moroccan quarter
Until we stopped em short and
Now their grandkids is the ones that’s throwing rocks at borders
I ain't one to play and I don’t pray often
So I’m AWOL'n
While you making native sons
Feel like a stranger in they own land like James Baldwin
This ain't about a Qur'an or a synagogue or Mosque or Torah
The colonizer break it into acres and dunums
Erasing the culture
Changed Haifa to Chaifa
Changed Yaffa to Yaffo
The old city left to haunt
Hummus pronounced chumoos, we ate in a restaurant
Next hit the discotheque
Yes we on the list of guests
Palestinians can't get in
Its blatant disrespect
Cops stop em for speaking they language
Its dangerous
To repeat it when
With history we disconnect
[Hook]

[Verse 3]
200 year old olive trees
Uprooted the groves
To build a wall
Now their future enclosed
Settlements spreading like cancer and toxic sewage polluted the roads
Now full of checkpoints
I superimpose the truth and it shows
Village ruins overgrown with planted trees
Who’d have thought the ""desert blooms"" and Tu Bishvat
I can't believe
This ain't environmental
Disguising lies, extincting lives like manatees
Calling it a transfer? Please–
More like a catastrophe!
Birthright tours recruiting em, confuse em into moving in
Claim its only names and words but denying the root of them
Power been abusing it
Our past never excusing them
60 years since 48 and 40 since Jerusalem
My boy Shadi wanted to visit it so badly
He lied he’s diabetic to see it for five seconds
One Nine Four ruled the courts in the case
Mom, you can’t disconnect a people from the importance of place
[Hook]"
Be Out,Mr. Lif,"['hip hop', 'r&b']","Disc Jockey: Oh Lif what up kid?
Mr. Lif: Yo what's the deal fact?
Disc Jockey: Haven't seen you in a mad while you know?
Mr. Lif: Yeah it's been a minute
Disc Jockey: How you been? Main'taining?
Mr. Lif: Main'taining, son
Disc Jockey: No doubt, yo I been holding it down here
Rocking a ton while you away
Mr. Lif: Of course, of course, of course
Disc Jockey: You know, but like yo this cat was running his mouth you heard?
Mr. Lif: What's up?
Disc Jockey: Cat was running his mouth
Talking 'this' and 'that' saying you don't be
Rocking, you don't rip the mic or whatever
I was just like, yo kid, I just wanted to know how you felt about that

(Verse 1)
That's absolutely ridiculous I'm meticulous when ripping this
I'll break your ribs, hip, and fist
If you don't get the jist I'll give the ear a twist
I'm more fatal, as a tornado, or volcano
Hotter than fire with the texture of glass
Lif the lava mass
This mega blast is supplied by years of struggling and praying that society
Start crumbling
It's humbling when you describe your skills as pummeling
Step on stage and proceed to start mumbling
And stumbling over the mic stand
This is when I enter the stage and start to decrease your lifespan
Same thing goes for your dj and your hype man
My targets are on-lock, you're in my sights and...
I am, going to show you a true mic holder
Burn that ass up, watch you smolder
(Chorus)
Run step yeah bounce nigga bounce
Run step yeah (echoed and scratched)
Step yeah bounce (echoed and scratched)
Be out
Run step yeah bounce nigga bounce
Run step yeah (echoed and scratched)
Step yeah bounce (echoed and scratched)
""All you pussy rappers be out"" (sample)

(Verse 2)
My shits so clear, yours just bubbles like root beer
Talking bout you went on tour where
With that tired ass shit that nobody wants to hear
You showed up at the venue wasn't nobody there
Except me, hoodie down and deadly
Ready, to end you with the murderous medley
This one here is aimed right at your head see
You suck clown, krs told you ""duck down"" (sample of krs-one)
But you didn't listen
Lif wasn't missing
I came in on some nuclear shit, well here's fission
Hitting, with a quarter century of wisdom
Have you ever heard the sound of bones splitting
Come a little closer, oops you're not supposed ta
What with another rugged rhyme from my holster
I keep flipping
You think you're calm? Keep wishing
Til' this niggas done, next mission
(Chorus)

(Verse 3)
You hear my voice so you know that I'm here
Letting competition know I'm fresher this year
Parts of a scientist, mind of a bear
There's a rumor, that Mr.Lif's Kuma
Robots time warp to battle me sooner
Cause they know my plan is to damage they future
So I write a def rap
Similar to a death trap
Squeeze til the bolts in they neck snap
Check out my newly, found ability to let life flow through me
The only way to truly pursue the
Wisdom for which my soul seeks
Now my mind spans over valleys and peaks
Bringing an alarm to anybody who sleeps
Orbit the concept inside of your reach
My breath taking word play snatching ya speech
Son you're just a student of the lessons I teach

(Chorus)"
The Unorthodox Shitty Mortal Kombat Version,Mr. Lif,"['hip hop', 'r&b']","Mr. Lif - “The Unorthodox”
[Emcee(s): Mr. Lif]
[Producer(s): Fakts One]
[Scratches: Fakts One]

[Verse 1: Mr. Lif]
Here's some funky fresh hip hop shit for 3000
Long after we've laid to waste all areas surrounding
Bass pounding, souls jumping, and you're pumping your fist
You've never heard a stiff body ripping like this.  See
I was stripped of my identity, conquered by the enemy
And now I'm faceless in the 21st century
You may kind of vaguely remember me or maybe not
Was it Ted or was it Scott, homo sapien or robot?
Serial number: ay carumba
So you look at me real deep in my eyes and then wonder
Hold up.  I still have important things to say
I go home and watch news after stagnating all day
Just press play, cool out, sit back, and relax
And gobble up another earful of these undelivered raps
And just think that perhaps what we think matters
Delve into yourself and rediscover once forbidden data
[Interlude 1: Skit]
Kid: Oh golly, Lif, that was really special.  On a positive tip, right?  Well, uh, let me ask you...
Mr. Lif: Yeah, as a matter of fact, kid, uh, why don't you hold up one second, let my DJ get busy on this shit.  Go on, Fakts (**Fakts One Scratches**)
Kid: Ho hum, ho hum
Mr. Lif: Yo, that was fresh.  Now what were you saying, man?
Kid: You've been gone for a while, no one's seen you.  What you’ve been doing during your hiatus, man?

[Verse 2: Mr. Lif]
I sat back, I drank beers, I shed tears.  I react
I see traps, I eats raps such as kneecaps
Scapula, clavicle, I call this the “Marrowcle.”  Bones
By the barrel-full.  Great meal, nigga.  I'm rather full
This section: digestion.  Blood rushes
To intestines.  When we met, I left a negative
Impression.  Yet another state of metamorphosis
I'm off-keel.  Please pardon my awkwardness.  Here, let me
Start with this: here's a hint like [?]
Let's calculate what you think my mental net profit is
Patience something I was forced to learn.  You must
Truly tap into yourself to make the records turn
So here I go.  Words make wind blow.  I’ll change the world
When looking through my window.  Angle strangle
Any sucker duck, my mind done went outside and
Fuck him up.  You picked the wrong street, nigga, you're out of luck

[Interlude 2: Skit]
Kid: Oh man, that was, like, totally dope
Mr. Lif: Thanks, man
Kid: You know I emcee too?
Mr. Lif: Well, you know what?  I eat motherfuckers, how's that?
Kid: What?
Mr. Lif: As a matter of fact, beat it, kid.  I eat niggas for real, yo.  Check this shit out
[Outro: Skit]
Testimony #2A (Insight)
Testimony #2B (El-P)"
