song,artist,genres,lyrics
Joe Metro,Blue Scholars,"['hip hop', 'r&b']","[Verse 1: Geo]
I reach beneath the skin of the street with each step
Walkin' closer to my final destination of death
When I'm layin' to rest, I'm only savin' my breath
The Northwest fills the lungs, heals the pain in my chest
Take six quarters out of the pocket
Drop it in the box
Hop the 48, off to pay homage
It stops often, I jot my observations, watchin'
Citizens walkin' off of the Joe Metropolitan
Proletariats and wayward sons
With old Filipino men speakin' in they native tongue
And the day is just begun
Greeted by the scent of a bum
Smelling something like beer, barf, and dung
A brother in repose in the back all alone
Marinatin' in a pair of half-broken headphones
Mumbling rhymes
Same time begin to pen mine
Appreciating God's design
Rewind sister
Reminds me of a smile in the back of my memory
Wonder if I'll see her again
Will she remember me?
""I'm not tryin' to holler, I swear
I'm just weary of the way we hop a ride and just sit there and stare.""
Prepare for my nine o' clock work meeting
A couple pale folks slide right by with no greeting
But the people with my phenotype follow with a head-nod up
Because we acknowledge that the shit's fucked up
North of Martin Luther King, a straight war zone
Detours through the concrete, cranes, and bulldozers
No, the Hill is not over still
Every block got a coffee shop; it's overkill
Focus, know the deal
Dope to see Kalil back, the medicine is good again
The feeling of leaving and coming back to your hood again
It's priceless, I write this, our lives are in crisis
Most talk, but don't walk, the path of the righteous
Despite this I measure each step
Walkin' closer to my final destination of death
When I'm layin' to rest, I'm only savin' my breath
The Northwest fills my lungs, heals the pain in my chest
Clutch the moment, a transfer in my hand
Still listening
Lookin' out the window to the gold and the green
And the sun might be shinin' but it's colder than it seems
'Cuz the weather's dialectical: there's no in-between
In walks an old soul
A First Nation native, cat's chiseled like a totem pole
No words, as he stands and looks over us
He gets off and says, ""Have a good day, you foreigners.""
I, crack a smile one time for the acknowledgement
Northbound, now we start to pick up more college kids
They try to study on the ride
To make up for the fact that they probably kicked it hard last night
And I ponder if it's time to save up and get a car
And pay for the gas that we're takin' from the war
I'd miss all the colorful faces, the places, and spaces I've embraced with
The faith that I can rest and raise kids here even with these cats set
Trippin'
Bringin' '95 back again, same old conditions
From Reagan, to Bush, to Clinton, to the Bush the second
No matter the neighborhood in the city you're reppin'
It's gettin' serious y'all
You can even hear the rebel call
Gettin' off, leavin' hella pieces on the walls
Seen it all, sittin' sideways with my townmates
Only place left where majority is brown-faced
Now we headed downtown to trade our labor for cash
I thank the navigator once and walk fast
I walk past the next round of cats to jump on it
Locked in deep thought, we ride around in silence
And cross Rizal Bridge
I watch each step, walkin' closer to my final destination of death
When I'm layin' to rest, I'm only savin' my breath
The Northwest fills the lungs, heals the pain in my chest
I remain blessed, steppin' on rain with each step
Eyes heavy from the lack of the cousin of death
When I'm layin' to rest, I'm only savin' my breath
The Northwest fills the lungs y'all, you know the rest
[Outro]
You know the rest, you know the rest, you know the rest
It's like that y'all, that y'all, it's like that y'all, that y'all
And that's all"
Finale,Young Money,"['hip hop', 'r&b']","[Intro: T-Streets]
What it do, nigga
This your nigga T-Streets
Bang-bang in the building
This Young Money
First up, my nigga Gudda Gudda
Double G, blap, blap

[Verse 1: Gudda Gudda]
They call me Young Gudda, I'm all about the dough still
And anybody in my way: roadkill
Everything my hands touch turn to gold
Money, knots, and jewels with no records sold, yeah
I'm manhandlin' rappers with no effort
So imagine what'll happen when I start applyin' pressure
Guillotine flow, who ready to get severed, nigga?
In or out the booth, you could get leveled, nigga

[Transition: T-Streets]
Now we gonna take it to Harlem, Millzy
[Verse 2: Jae Millz]
L’eggo! Yo, we are Young Money (Yes)
Nigga, your camp chocha
It's ‘bout to get real ugly—Omarosa
YM vultures, it ain't a family doper
We done changed the way the game look—Sammy Sosa (Ha!)
This is life, this ain't a job
The Audemars and Chapard just symbolize I go hard
Navy on Navy Camaro, I did it all for the Yankees (L'eggo)
Did it all for New York and this love, no need to thank me
Millz!

[Transition: T-Streets]
Now we gonna take to the West Coast
Tyga-Tyga

[Verse 3: Tyga]
Ugh, fast money, I don't slow dance
Young Money, motherfucker, 'til the world end
Money overweight, bitch—Roseanne
I don't listen to these kids—grown man
Skinny nigga, dope though, ugh, Lohan
Lindsey, the white Benz, same color Mike skin
Make your soul spin when the ping loading
Au revoir, goodbye, now applaud
[Transition: T-Streets]
Yeah, now it’s child’s play, nigga
My lil' G, Lil' Chuckee

[Verse 4: Lil Chuckee]
Young Money lil' G, battle juice in my blood
Jumpin' at the boy, man, you better have your bungee cord
Since Wayne took me off the leash, I ain't lose a fight yet
Now, come drag your dog out the ring, how you love that?
Young with an attitude, watch how you talk to me
Keep playin' Freddy, boy, I'll leak on your Elm Street
Trouble is what you want, dog, pain is what you don't get
It's Young Money to the bone gristle, you dig?

[Transition: T-Streets]
Now we got the hottest nigga on the internet
Lil' Twist Hefner, what it do?

[Verse 5: Lil Twist]
Ugh! Young Money, good night
And yeah, I'm gon' shine like a ultraviolet light
Lil' Twist gonna sell out like it's opening tonight
Going for the fist nigga to write
You need a telescope sight to try to see me, I'm so far gone
Even though I'm going off, kids, I'm so far on
I got a house full of chicks like the Playboy home
Wrappin' up my lifestyle and I smashed this song, Twizzy
[Transition: T-Streets]
Yeah, next up, we got the best rapstress alive, Nicki Minaj

[Verse 6: Nicki Minaj]
I'm in that cotton-pickin' Bent, put massa on the guts
White on white whips, Kunta Kinte on the clutch
You at the bottom of the pole—totem
Like Lamar Odom, I ball—scrotum
Flyer than a cricket so they call me ""Nicki Jiminy""
And it's going down like Santa in the chim-i-ney
You don't ball, break your baby-back ribs
You need more assist than the handicapped kids
Oh, shit

[Transition: T-Streets]
And now, the beautiful Miss Shanell

[Verse 7: Shanell]
Young Money, we’re rockstars
So fuck with your Magnum on
And hold on, we go long
You feel that, we get that
We in that, we run that
We bust back
We hit them and we see them comin' back for more
Back for more

[Transition: T-Streets]
Next up, my nigga Mack Maine
Stupid Mack-nupid, one hundred

[Verse 8: Mack Maine]
Microwave family in the building, you can't hold us
Me, Tez, and Wayne, we the three new moguls
Buffet around here, y'all boys scrape the plates
And we don't eat up in our whips, but they got paper plates
Soon as we leave the club, damn, where the models go
One word I forgot to say on his album: ""Hollygrove!""
This track is the finale, nah, this the genesis
Young Money murderers, we killin' shit, forever

[Transition: T-Streets]
Toronto
Drizzy
Get ‘em

[Verse 9: Drake]
Alright, I got this, you can never get this
I built it up from nothing, you would think I'm playin' Tetris
Thousand-dollar sweater on, but I don’t never sweat shit
Swear the beats they give me got a motherfuckin’ death wish
Yeah, tell me, who controls kings?
I don't follow rules, stupid old things
I'm flyin' through the city in a coupe with those wings
And my team deserves some motherfuckin' Super Bowl rings
Young Money

[Transition: Crowd]
Wee-zy! Wee-zy! Wee-zy! Wee-zy!

[Verse 10: Lil Wayne]
I'm so in this bitch, CEO in this bitch
Lil Weezy stand tall, tippy-toe in this bitch
Blood Gang, motherfucker, da-da-doe in this bitch
Make your girl get Barry Mani-low in this bitch
In the body of the world, money is the blood
And every day, I be back and forward to the blood bank
Ugh, makin' deposits 'til I fucking faint
New Orleans, nigga: How 'bout them fucking Saints?
It's tight on our end, call that ""Bubba Franks""
Matter-fact, it's too tight—add a couple links
I'm the bar’s tender, you a woman drink
Yeah, it's Young Money, but the money ain't
Gudda tough, 'Nelly nice, Nick' nasty
Streets bad, Tyga ill, Drake magic
Millz Harlem, Chuck wild, Twist Dallas
And Mack Maine rap, sing and manage, ugh!

[Outro: Lil Wayne]
It's Young Mula, baby!"
Trees,Big Shug,"['hip hop', 'r&b']","(Intro)
Yo, you think it's cool to blaze up in here man?
I ain't tryin, I ain't tryin to get in trouble
But I'm, I'ma blaze though, I just wanna smoke a piece
Y'know? So I'm just gon' sing while all y'all blaze up right now

Can we smoke some trees in here?
I don't miiind, if it's alright
Can we blaze some trees in here?
I wanna get, gotta get, hiiiiigh yeah
Can we smoke some trees in here?
Smoooking, smoking all day
Can we puff some chocolate here?
It's it alright, I hooope, yeah
Can we smoke some trees in here?
I don't plan no trouble, I just - wanna
Can we blaze some trees in here?
Blaze some trees
Can we smoke some trees, in here?
Is it, alright, alright, alright, alright
Can we smoke some trees in here?
In here - I wanna get high, yeahh
Can we blaze some haze in here?
I wanna be, hiiigh
Can we puff some weed in here"
Planet Rock,Afrika Bambaataa & Soulsonic Force,"['hip hop', 'r&b']","Party people
Party people
Can y'all get funky?
Soul Sonic Force - can y'll get funky?
The Zulu Nation - can y'll get funky?
Yaaah!
Just hit me
Just taste the funk and hit me
Just get on down and hit me
Bambaataa's gettin' so funky, now, hit me
Yaaah!
Just hit me

It's time to chase your dreams
Up out ya seats, make your body sway
Socialize, get down, let your soul lead the way
Shake it now, go ladies, it's a livin' dream
Love, life, live!
Come play the game, our world is free
Do what you want but scream
We know a place where the nights are hot
It is a house of funk
Females and males
Both young and old, called the disco

The D.J. plays your favorite blast
Takes you back to the past, music's magic (puff)
Hump pump funk and bump with some class, people

Rock rock to the Planet Rock, don't stop
Rock rock to the Planet Rock, don't stop

The Soul Sonic Force - Mr. Biggs, Pow Wow, and M.C. Globe
We emphasize to show, we got ego
Make this your night, just slip it right, and by day
As the people say, live it up, shucks
No work or play, our world is free
Be what you be - be

Rock rock to the Planet Rock, don't stop
Rock rock to the Planet Rock, don't stop

You're in a place where the nights are hot
Where nature's children dance and say the chants
On this Mother Earth, which is our rock
The time has come, and work for soul, show you really got soul
Are you ready hump bump bump, get bump, now let's go, house
Twist and turn, the you let your body slide
You got the body rock and pop, bounce and pounce
Everybody just rock it, don't stop it
Gotta rock it, don't stop
Keep tickin' and tockin', work it all around the clock

Everybody keep rockin' and clockin' and shockin' and rockin', go house
Everybody say, rock it, don't stop it! (Rock it, don't stop it!)
Well hit me, Mr. Biggs! (Mr. Biggs!)
Pow Wow! (Pow Wow!)
G-L-O-B-E (G-L-O-B-E)
The Soul Sonic Force

You gotta rock it, pop it, cause it's the century
There is such a place that creates such a melody
Our world is but a land of a master jam, get up and dance
It's time to chase your dreams
Up out your seats, make your body sway
Socialize, get down, let your soul lead the way
Shake it now, go ladies, it's a livin' dream
Love, life, live!

Zih Zih Zih Zih Zih (ad lib)

Everybody say, rock it, don't stop it (Rock it, don't stop it!)
Everybody say, shockin' and clockin' (Shockin' and clockin'!)
Everybody say, ichi ni san shi (Ichi ni san shi!)
Say, Planet Rock (Planet Rock!)
It's the sure shot (It's the sure shot!)
Say, Planet Rock (Planet Rock!)
It's the sure shot (It's the sure shot!)
So twist and turn, then you let your slide n' glide
You got the body rock and pop, bounce and pounce
So hit me
Just taste the funk and hit me
Just get on down and hit me
Bambaataa's gettin' so funky, now hit me
Every piece of the world
Rate the message of our words
All men, women, boys, and girls, hey our Planet Rock is superb
Get on it
You got the groove, move (ad lib)
Feel the groove - feel it
Do what ya want but ya know ya got to be cool and boogie
Out on the floor, go down
Bring it low
Close to the ground
Everybody just rock it, don't stop it, gotta rock it
Don't stop
Keep tickin' and tockin'
Work it all around the clock
Everybody just rock it, don't stop it
Gotta rock it, don't stop (repeats)"
No Rest For The Weary,Blue Scholars,"['alternative', 'hip hop', 'r&b']","[Verse 1]
There's no rest for the weary just another day grinding up stones
Till they turn into dust, it's tough times in the rough
Diamonds ain't enough to cover up a corrupted and fucked up legacy of strange fruit
Bloody whips and small pox, trigger-happy cops
Barbed wire and fire water, y'all it don't stop
When the colonizer came with the cross and the sword
I threw the first spear and said ""I declare war!""
I'm a battle-scar wearing heir apparent
Descendants of a long lineage of proletariat and peasant
So check the work ethic and the name
The lessons might change but the essence of the message is the same

[Chorus]
So when they say anything
Say ""why is it?""
Class is in session 'til the teacher gets a pink slip
I ride the rhythm imbibe a little whine talk
Head get the concrete inline wit' your spine

[Verse 2]
I speak to find peace but it's war all the time
It's deep like the drive from Renton to Shoreline
I'm a more mindful guy ever since finding out that
I'm about to be a father and doubt is not an option
And now I can't be getting crunk and faded as often
So get your hands dirty cause a prayer ain't enough
Boss, what cross?
We got crucified by buckshots
One million Jesuses and >Judas got his nuts off
Pages torn out the memory of those who remain shackled
In the chains of international capital gain
They claim civilize with they animal ways
Peace to Oakland, I've never been a fan of the A's
But some days you can find me inscribing my
Soul on the page every crime has an alibi
Disciplined and organized is how I handle my
New jacks are spending mad time on their battle rhymes
I can't knock it if you find it entertaining
I rep those whose labor ain't compensated
So check the work ethic and the name
The lessons might change but the essence of the message is the same
[Chorus]
So when they say anything
Say ""why is it?""
Class is in session 'til the teacher gets a pink slip
Forty to a class, no wonder we delinquent
Half the school district never make it to commencement

[Verse 3]
I bent the spine of the track until it snaps
Pops working overtime and he got a broken back
Got three little sisters, one brother in Iraq
And mom prays novenas to keep the fam intact
But the song ain't a song waiting for God to answer
Brothers call me ""Dog"", they got the letters backwards
I'm back with a plan of attack to repossess my
Name, face, and history y'all who wanna test
My capacity to spit caliber shit into a rhythmic lesson
And entertainment's a legitimate weapon
Igniting the cipher sessions I'm deciphering life
And blended both theory into practice I write
Vernacular and actual fact
Got no posturing
A thousand pointing fingers I defied every one of them
I ride for my brother who carry the burden
Of a future uncertain 'til the fall of the curtain
You better move
Hold your head high soldier, it ain't over yet
That's why we call it a struggle
You're supposed to sweat
Check the work ethic and the name
The lessons might change but the essence of the message is the same
[Chorus]
So when they say anything
Say ""why is it?""
Class is in session 'til the teacher gets a pink slip
Crazy landlady tried to switch up on the lease
If she raises up the rent again it's time to say ""peace""

[Outro]
Peace, peace and that's my piece
It's still all about the bullet in the belly of the beast
From the East my brother we came
The lessons might change but the essence of the message is the same
So when they say anything
Say ""why is it?""
Class is in session 'til the teacher gets a pink slip
So keep marching 'til your feet split open
""No Rest For The Weary"" Blue Scholars keep going"
WORDS WORDS WORDS,Bo Burnham,"['pop', 'hip hop', 'r&b']","[Intro]
Let's rock! 1! 2! 1-2-3-4!

[Verse 1]
I'm a feminine Eminem, a slim shady lady
But nice, 'cause I texted Haiti
90 lady cops in the road
And I'm arrested for doing 80
Like Hamlet, all about ""words, words, words""
Divide a whole into thirds, thirds, thirds
I'm a gay sea otter:
I blow other dudes out of the water
I'm the man muffin, diving, muffin'
Cold and fly like an arctic puffin
Puffing whacky tobaccy
Hating other rappers like I'm Helga Pataki
And I've been rocking this mic before electricity
Way back in 1000 BCE -
That's before the common era (era, era, era, era, era, era, ah)
I can't be stopped
Flow so sick that it should be mopped up
Chick's got a dixie cup
I gotta dick full of helium; I'll fuck you up
A boy, a girl, a middle aged bitch
Botox in the third person
I give the perspective a switch and
Bo talks in the third person
Ooh, just relax; if you wanna know me, here's two facts
[Chorus]
I hate catchy choruses and I'm a hypo-crite
I hate catchy choruses and I'm a hypocrite

[Verse 2]
Met a girl named Macy, had sex with her all day
But she was dyslexic, so I ended up doing the YMCA
We ballin', Asian, Wii bowling,
Prostate cancer semi-colon
Find that hole like I'm Stephen Hawking
Atticus Finch, killing, mocking
Cry like a child would
You raped my childhood
Just stroll in, roll in your pole into Rolie Polie Olie's colon
To relax my mind
I take a walk by the clock and I pass the time and
Rhyming, mathematical timing
Syntax impacts the intact hymen
I'm an internet provider
Came from the web like a horny spider
Fucked a girl in an apple orchard
Then came in cider
I thought AIDS was a butt virus
Like conjunction junction conjunctivitis
I spit gold bars 'cause I was
Molested by my uncle Midas
Gay dads blow pops, another sucker
Oedipus was the first motherfucker
[Hook]
I hate catchy choruses and I'm a hypocrite
Hungry hungry hippo-crite
I hate catchy choruses and I'm a hypocrite

[Verse 3]
We the people of the USA
José, we're not talking to you, esé
We got a border in order to keep you out
It's what my NYU essay's about
'Cause we're, xenophobic warrior princess
Molested by my Uncle Sam, is that incest?
""I WANT YOU"" to smell my finger
Does my nephew's scent still linger?
South of queers, north of hell
The queer ones suck and the brown ones smell
We guard the border and we guard it well
But some slip through the cracks of the liberty bell
Did I say liberty? I meant taco
Paco, hey I better let that rock go
'Cause in real life Goliath wins
And then sells all the silk that the widow spins
One more time!

[Hook]
I hate catchy choruses and I'm a hypocrite
Hungry hungry hippo-crite
I hate catchy choruses and I'm a hyBreak it down now! What!
Pocrite

[Outro]
Bitches and hoes, Bo's hoes, oh
Bitches and hoes, bitches, hoes
Bitches and hoes don't exist
Because the hoes know Bo's a feminist
Bitches and hoes don't exist
Because the hoes know Bo's a feminist
Take off your bras and burn 'em
Or you can let me burn 'em
Take off your bras and burn 'em, oh
You can let Bo Burnham burn 'em
Take off your bras and burn 'em
You can let me burn 'em
Take off your bras and burn 'em, burn 'em
Or you can let Bo Burnham burn 'em"
Real Estate,Wiz Khalifa,"['hip hop', 'r&b']","Ugh
Ya’ll already know what it is man
If they wanna know my name, they look up and see the gang
Ugh, its not a problem, we spending change

[Wiz Khalifa - Verse 1]
Got the pedal to the medal when I pull up out the garage
Ain't feelin ‘em at all, these niggas a mirage
Handling my biz like a full body massage, hands on
Niggas gon hate, hoes wanna menage
Cops fuck wit me hopin to get a charge
Hoes leaving their man, fucking us cause our cars
If its one thing I know, its smoking and living large
Got me speedin down the interstate
See what I’m eatin, wanna piece up off my dinner plate
Hey she fucking me cause how I win a race
Plus I ain't cheap, I roll the reefer counting bigger cake
Wait I’m talkin fast car, big estate
Money come in cash plus in the bank
Nigga don’t believe me, throw it in your face
Bitch I'm in the building like real estate
[Hook]
They say I’m still the same
You know it ain't a thang
Besides the zip code, ain't a damn thang changed
I’m gettin money, keep the champaigne coming
Might crack a smile but ain't a damn thang funny, no, uh uh
I’m straight, when you gettin money muthafukas gonna hate
Find the baddest bitch and get her number
I dont even call her (call her, call her)
Feel like a million dollars

When they make it
They should put my face up on a million dollar bill
Dollar bill, dollar bill
Cause thats how I feel yup
Cause thats how I feel yup
Cause thats how I feel yup
Cause thats how I feel yup
When they make it
They should put my face up on a million dollar bill
Dollar bill, dollar bill
Cause thats how I feel yup
Cause thats how I feel yup
Cause thats how I feel yup
Cause thats how I feel yup
Hey
[Wiz Khalifa - Verse 2]
Ballin’s not a hobby, its my occupation
Hoes on my dick, thats my confirmation
Couple stars with me, thats a constellation
Jacksons, Grants, Benjis, thats my conversation
Touch the pedal once, it look like I’m racing
Eyes Chinese, smoke like I’m Jamaican
V.I.P rollin’ doobies up and facing
12 bottles of Rose, I’m on some gang shit
Gettin all the shit, cake crumbling
Ain't nothin, told them lil niggas I take from ‘em
Laughing my all the way to the bank
Tried to talk but they can’t
They just stand ther,e when they starin
Hatin, mumblin
What you make a year, I guarantee I spend it clubbin
Started kinda hot, now its safe to say we bubblin
400 on a zip, blow it all day
Another city, state, another mill to make

[Hook]
They say I’m still the same
You know it ain't a thang
Besides the zip code, ain't a damn thang changed
I’m gettin money, keep the champaigne coming
Might crack a smile but ain't a damn thang funny, no, uh uh
I’m straight, when you gettin money muthafukas gonna hate
Find the baddest bitch and get her number
I dont even call her (call her, call her)
Feel like a million dollars
When they make it
They should put my face up on a million dollar bill
Dollar bill, dollar bill
Cause thats how I feel yup
Cause thats how I feel yup
Cause thats how I feel yup
Cause thats how I feel yup
When they make it
They should put my face up on a million dollar bill
Dollar bill, dollar bill
Cause thats how I feel yup
Cause thats how I feel yup
Cause thats how I feel yup
Cause thats how I feel yup
Hey"
Get Off My Nuts,DJ Whoo Kid,"['hip hop', 'r&b']","[Intro]
Ayo, what do you think about, two grown ass men, living together?
Haha, alright, what do you think about, another grown ass man
Living right upstairs from them?
Well, them two grown ass men living together on my nuts
And that's you right above them
Get the fuck off them!

[Bridge X2]
Run that shit back DJ Whoo Kid!
Run that shit back one more time!

[Verse]
When I rhyme, somehow I think I must be subliminally throwing
Viagra at these fags that got these hard-ons for me
But I suppose anything goes when it comes to my flows
Nothing is off limits, except for Michael's nose
I didn't know, I'm so sorry, please tell me what I can do
To make it up to those of you who I offended
Ooh, I got it, I got an apology for Steve Harvey too
It's in my pocket, uh, wait, here it is: FUCK YOU!
Hey! What do you say, Andre? What's new?
Life is good, man I'm chilling, 50 how bout you?
Yayo's out of jail, Buck is out on bail, we'll get through, we always do
ODB, rest in peace, G-G-G-unit!"
You Be Killin Em,Fabolous,"['hip hop', 'r&b']","[Intro]
Nice
Oh, oh

[Chorus]
You what's up girl, ain't gotta ask it
I dead 'em all now, I buy the caskets
They should arrest you or whoever dressed you
Ain't gon' stress you, but I'ma let you know
Girl you be killin' 'em, you be killin' 'em
Girl you be killin' 'em, you be killin' 'em
Girl you be killin' 'em, you be killin' 'em
Girl you be killin' 'em, o-o-oh

[Verse 1]
You ain't gotta worry bout her, shorty straight
Been chasing her for 2 days, first 48
A bad bitch cost, she worth every cent
She look like the best money that I ever spent
Just watching my cutiepie get beautified
Make me want better jewels, a newer ride
Louboutin shoes, she got too much pride
Her feet are killing her, I call it shoe-icide
Looking good has it's sacrifices
Chilly weather bring four figure jacket prices
Her body nice, face dime
Give you that iPhone 4, face time
Shorty in the streets, still handle the home
Enough class for wine, still handle Patron
When them other hoes call I hand her the phone
And she hand em the tone
[Chorus]
You what's up girl, ain't gotta ask it
I dead 'em all now, I buy the caskets
They should arrest you or whoever dressed you
Ain't gon' stress you, but I'ma let you know
Girl you be killin' 'em, you be killin' 'em
Girl you be killin' 'em, you be killin' 'em
Girl you be killin' 'em, you be killin' 'em
Girl you be killin' 'em, o-o-oh

[Verse 2]
Yeah I know that's what they all says
She got a donkey with her, Juan Valdez
Keep it clean cut like bald heads
Been playin with that green long as Paul Pierce
So you gotta ball harder than them ball players
All she wanna know is there a mall near us
Can't fault her, the last nigga spoiled her
But he ain't beat it up, I assault her
Shoulda seen her come to me when I called her
Slow strut like she walking to the altar
Hand bag on her arm cost four bills
And she ain't gotta beg, borrow or steal
Often imitated, never duplicated
They say she a dime, I say she underrated
I just met her so the next solution
Dead my old chick, execution
[Chorus]
You what's up girl, ain't gotta ask it
I dead 'em all now, I buy the caskets
They should arrest you or whoever dressed you
Ain't gon' stress you, but I'ma let you know
Girl you be killin' 'em, you be killin' 'em
Girl you be killin' 'em, you be killin' 'em
Girl you be killin' 'em, you be killin' 'em
Girl you be killin' 'em, o-o-oh

[Outro]
(You be killin' 'em)
Had to let you know
(You be killin' 'em)
(You be killin' 'em, girl you be killin' 'em)
All the ladies (to all the ladies)
(You be killin' 'em)
I'd like to congratulate you
(You be killin' 'em)
Congratulations
(You be killin' 'em, girl you be killin' 'em)
And you just came from the gym clothes
In a fitted cap and some Timbo's
And a pair of flats, well trimmed toes
Camera in the mirror, BBM Pose
Still killin' 'em hoes
You still killin' 'em hoes
You still killin' 'em hoes
O-o-oh"
Teqkilla Lost My Fone Out wiv Nicki Minaj Remix,M.I.A.,"['hip hop', 'r&b']","[Hook 1: M.I.A]
Down the drain
Down the drain
Down the drain
Down down down down
Make it drop

[Interlude]
We squeeze
We sniff
We cut it up
M-M-M-M-I-A
The ultimate

[Intro: M.I.A]
M-M-M-M-I-A
Oh, it's M.I.A
Oh, wow
It's M.I.A., wow

[Bridge: M.I.A]
Rock it, rock it to the stars
Rock it, rock it to the space
Rock it, rock it to the bar
Rock it, rock it off your face
[Verse 1: M.I.A]
Johnnie keep walking, Jack does too much coke
Jim Beam and Jameson, they just give me joke
When I see Pernot, I say ""oh hell no""
Kahlua's a turn-off, tell him to Smirnoff
Captain Morgan shot the sparks
When we hang out, he shoot arrows through my heart
Blue Tattoo, chilling up in Malibu
He got 99 Bananas, but he's not my boo

[Chorus: M.I.A.]
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me

[Verse 2: M.I.A]
When I met Seagrams, he sent Chivas down my spine
Got me on the dance floor and we start to wine
His ex Sambuca, she just a hookah
I put it on a chilla, but I want Tequila
[Interlude]
I got you off your fucking face
I tell you what to do you want your mother, your something-or-other
I got you off your fucking face
You wound up in another place your brother, you fucking nutter

[Chorus: M.I.A.]
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me

[Verse 3: Nicki Minaj]
It's going d-d-d-d-d-d-d-down
Everything slow-mo in the background
When I pull it, pull it, p-p-pull it, pull it
Yeah it's sticky and I get it by the pound
Hey-o, Maya, your shit is on fire
Real talk, yuh nuh know seh man a liar
That's why I never ever take 'em to my mattress
I tell 'em ""meet me in the sky, yeah that's my address""
I said I got this bad bitch Margarite
And when I see her I say ""si, señorita!""
Okay, she make me feel like I love, love
I'm like BRRRRRRR, yo, I'm fucked up!
[Chorus: M.I.A.]
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me

[Outro: M.I.A.]
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me
I got sticky, sticky, icky, icky weed
I got a shot of tequila in me
Eh, whatcha say?
Eh, whatcha say?
Eh, whatcha say?
Eh, whatcha say?"
Tha 3 Shugs,Big Shug,"['hip hop', 'r&b']","[Intro]
The three Shugs
MC, ghetto nigga, P-I-M-P, ya heard?
We 'bout to get it in ya
Yo Shug you there my nigga?

[Big Shug]
One two, one two yeah
It's all good nigga, yeah, yeah {*scratched: ""one""*}

Whassup Duke, it's Big Shug again
Here to make money, fuck makin friends
Punches to the face, feel no ways
Call on your team, my 9 sprays
In this game, I'm pretty accurate
Immaculate, leave no mess
In through the back, out through the chest
Fuck you nigga, fuck family stress
Don't front, and I'll let you live
Don't lie, and I'll let you live
But your girl still swallow my kids
That's just the way it is, f'real
Who wish to du-el, for jew-els
Step up and get that ass kicked like a mu-el
I been there and done that
So all you got left to do, is run that
{*beat changes*} {*scratched: ""two""*}

I run up in the spot, cock, two Glocks
I yell out, gimme the ki's, or the combo
P.O. back know
I squeeze off I let off, I plug him in the big toe
Now he tellin me the combo slow
I open up the safe, a whole lot of dough
I put it in the bag, quick I got to go
I hear sirens so I run mad low
Through the bushes to the getaway car
I put the pedal to the metal, to get mad far
I try to be discrete
But to the kids, I'm legendary in the streets
Shuggy Shug, I'ma put the guns down
I got a plane ticket, so it's first class outta town
My hustle remains strong
Live the life of money and women, and fly rap songs

{*beat changes*} {*scratched: ""three""*}

Watch out, for Big Shug Daddy
Chicks sweat me, for the rims on my Caddy
I've been pimpin chickens for years
With no fears, cause I got the fly wears
Like diamonds rings and fur coats and things
All the riches, that the good pimpin brings
I check trap, attack weak rap
Player haters, stay mad at that
I need a franchise chick
One who dreams of mansions, not five dollar dicks
If you ready to work, then I'm ready to talk
Here's your chance, to start on the sidewalk
Live the life, of a high-priced mobster
Five pounds of shrimp, and ten pounds of lobster
And a bottle of Mo', to go
If anybody ask, you Shug Daddy's hoe
So get in where you fit in
I know you smitten, by this fly pimp shit I'm spittin
So get money; no bullshittin
And when you come home we'll try five new positions
Whattup?"
