song,artist,genres,lyrics
Captain Sterlings Little Problem,The Coup,"['hip hop', 'r&b']","Get yo' ass off the flo' [repeat]

[Hook: Boots]
It's a wrap then (HEY!) grab the MAC-10 (YEAH!)
Plan of action (WHAT?) kill the Captain (YEAH!)
Excuse me, colonel sir, may I request please
Permission to go home or blow off your knees
It's a wrap then (HEY!) grab the Mac-10 (YEAH!)
Plan of action (WHAT?) kill the Captain (YEAH!)
In case you're wondering, well yes I'm gon' fight
I'm fin' to join the army, but one you don't like

[Verse 1: Boots]
Needed some stackoli to get free like a parolee
Now I'm in apparel colored shit and guacamole
In another country brought to you by Coca-Coley
Ordered from the top to shoot everything holey
Shit I'm 19 and I'm missing all my homies
All that fight for freedom shit; we know that shit is phony
Free to work at Shoney's 'bout one hour for six boneys
And every day we hustle, scratch, and scrape for macaronis
And cheese, bullets squeeze outta my assault weapon
Tear through the air, then his chest, then his breaths and
Looked like my brother from the hood I be reppin'
I wept then, changing from a soldier to a veteran
Left in shambles 'bout this kin of no relation
Crept in the sergeant's tent with quiet calculation
Message from the soldiers to the brass administration
Looks like Captain Sterling's fin ta have a situation
[Hook]

Get yo' ass off the flo' [repeat]

Another public service announcement from way out... [repeat]

[Verse 2: Boots]
""I have just killed my first but it may not be the last one""
I screamed this at the sergeant with his head press to the Magnum
You sent us to this country not to free but bodybag them
And free up all their money so accounting firms can add them
Drag them and their corporates to their own battle
Instead of sending us to the slaughter like cattle
Me and the whole unit we will start to ramshackle
Listen very closely you can hear the fire crackle
You could weigh the air which he was breathing out his nostrils
Couldn't understand why we were seeming so hostile
Said ""we spread democracy"" like he was preaching gospel
Slapped him in his head and said ""Now shut up, Sergeant Roscoe!""
If this is not explicit, lemme tell ya straight out
We'll no longer kill to keep this country drained out
We want up outta here like on the next planes out
Tell the Cap'n make it happen, or we'll blow his brains out!""

[Hook]
Get yo' ass off the flo' [repeat]"
Grand Ol Party Crash,Cage,"['hip hop', 'r&b']","(That music makes you feel downright patriotic, doesn't it?)

[Intro: Jello Biafra as George W. Bush]
Our nation must come together to unite
I know that human beings and fish can coexist peacefully
Nobody needs to tell me what I believe
But I do need somebody to tell me where Kosovo is
The illiteracy level of our children are appalling

(Beware, I live)

[Verse 1: Cage]
I wake up to a caffeine, cigarette vaccine
Then bathe in water I wouldn't drink before gasoline
Feel like a loser cause I'm not in Fallujah
Painting a land cruiser with an Iraqi then taking his Ruger
No M-16 to give me a callus
Inhuman super malice for GOP uber alles
Baby suicide bombers hurdle suitcases in a nursery
I'm in a deli eating tuna, tasting the mercury
Then try to wash it down with a two dollar bottle of water
Get on the train and think of terrorists with box cutters
Gun concealer cause I see a realer reality
And what I breathe through my nasal cavities, killing my batteries
Bombs in metropolis, out all eye sockets
Esophagus melted out some shiite group will get their props for this
Look, I need petro for my Mercedes
But I'm not trying to kneel or die for emperor Cheney
Maybe I'm crazy but I will not just follow the herd
Unless, of course, it's en route to lynch Mike Bloomberg
Being pimped by a gas pump and all its Saudi members
Are like ""fuck you!"" with New York's two middle fingers
If the opposite of pro is a con then look beyond this
The opposite of congress must be progress
What if the second coming's aborted and put in the dirt
I still don't know what to wear with this orange alert
(Run, coward)

[Interlude: Jello Biafra as George W. Bush]
I was proud the other day when both republicans and democrats
Stood with me in the Rose Garden to announce their support
For a clearer statement of purpose: you disarm, or we will

[Verse 2: Cage]
American flags fly, moral's high
A unit of twenty or so repelling from apaches in the sky
Into a village of killers, little Jimmy from Jackson
Mississippi, just graduated and seeing action
M-16 locked, loaded and spitting properly
Whoever's in that line of fire - chest full of democracy!
Turn the corner, team leader, neck up, to the nose gone
Blown off, this is not PS2's Soccom
Jimmy stays so calm, shoots, count nothing
Riddled in his back answers come flying out his stomach
Face down, then it's face up in a bed, almost dead
Eyes slightly open, IV bag and no legs
A couple sandwiches and some bloody bandages
In a room full of amputee GI amateurs
He gets the word that his unit didn't make it
Got a free ticket home but flat lined before he got to take it

[Interlude: Jello Biafra as George W. Bush]
We're certain there are people that can't stand what America stands for
We're certain there are madmen in this world
And there's terror, and there's missiles
And I'm certain of this too
(I hunger)

[Verse 3: Cage]
Cops tape the scene up, gunner downs 9
They're chasing away kids playing hop-scotch in this chalk outline
Two F-16's, screech an iridescent sky
Look down, we're not in Iraq, we're in N.Y
Rats in the streets, we move underground like earthworms
Two coasts couldn't abort Satan in his first term
The army in the subway, walking with toolies
I'm on the train with the back of the dollar bill still talking to me
Drive with my left, I know what's right - my weapon hand
Like the map of DC streets still shows a pentagram
License on the car window when I pass through
You've seen the news, no joke, New York pig department will blast you
My Weathermen party is invite only, soldier
Cause with one wave of King G. Dub's scepter it's over
The right to assemble puts the bureau's team on you
Look into my file and nod to this while Jello screams on you

[Outro: Jello Biafra as George W. Bush]
By our efforts we have lit a fire in the minds of men
It warms those who feel its' power, it burns those who fight its' progress
And one day this untamed fire of freedom will reach the darkest corners of our world
It is the policy of the United States to seek and support the growth
Of democratic movements and institutions in every nature and culture
With the ultimate goal of ending tyranny in our world
Except right here at home! Hee-hee-hee-hee!
Yee-Haw!
Don't mess with Texas! (x4)
Connie...Connie, give me some pretzels
Mommy, mommy, give me that bible
Give me that bible with the pages cut out and it got that cocaine in it
C'mon, c'mon, don't mess with Texas!
(snorting sounds)
I'll fuck anything that moves!"
Realized,Lil Wayne,"['hip hop', 'r&b']","[Verse 1]
What?
What?!
Look-
Okay, let's cut the crap
I'm straight gangsta - forget the rap
I only stick with that cause my ma don't wan' see me flip the crack
And I'm quick to click and spit the gat
I be dipped in black
Sip the Coke mixed with Jack - Calico, clip to match
Like: where them cats who trippin' at? - Point niggas out
Cause right now I'm full of that spinach that'll knock Lennox out
The Mack-10 is out, as well as the gauge and the pump
You turn the page on the newspaper, see my face in the front
I lock it down for all my niggas that still caged in the dump
So if I come, nigga, just save me a blade and a pump
I'm raised in the slum where the bad grow
Unlike no other, I'm real gutta like bad bowls
I stash O's in the drawers of my trash hoes
I flash dough at the laws when they pass slow
I mash low in a stolen hot RAV-4
The Macks blow bullet holes for my cash flow
Is that so?
[Chorus]
I don't think you realize what's happenin', dog
That lil' boy's 'bout to come 'round here blastin' at y'all
If you don't get the hell when he swervin' by
That's your issue - God bless ya - you deserve to die

[Verse 2]
Look
Which one of these niggas playin' with me?
I'mma strap up and slam his parent's street
When I blast, bullets spit faster than MC Hammer beats
I be damned if he get a chance to sleep
I clamp the magazine in my gun and cut his family tree
I flash the piece at your lil' woman and make her dance for me
Then jam the freak with a broom - blood leak from her panty crease
There has to be some explanation for this insanity
Yeah, y'all niggas faker than that boy (fill in the blank)
Now give me the dank
Niggas claim they want war when I suggest you live in a tank
What's your kid gonna think?
Come home and find your wig in the sink
I dig in the bank, and pull out eighty, then cruise to Haiti
For fifty G's I get ten ki's and straight out weight it
I lock my area down - you can ask these boys
They know Weezy got more white than the Backstreet Boys
Never catch me unattatched without them plastic toys
It get drastic, boy
Niggas that's askin' for it
Weezy, nigga
It's Weezy, nigga
Who? Weezy, nigga
It's Weezy, nigga
[Chorus]
I don't think you realize what's happenin', dog
That lil' boy's 'bout to come 'round here blastin' at y'all
And if you don't get the hell when he swervin' by
That's your issue - God bless ya - you deserve to die

[Verse 3]
I hope y'all niggas understand that I ain't playin' or jokin'
Bust shots, make you think the Grand Canyon open
Leave a busta bandana smokin' from hot hollows
Me and my niggas flip your coke, then cop hot hoes
Two pistols, desperado gun busta
Pump one under your chest and knock a lung from ya
Hung under them killers and duck the pigs
And all of our diamonds shine, and our trucks are big
And, nigga, I don't really care if I don't sell a million quick
Cause right now I'll quit and go and sell a million bricks
I sticks to what I love, and that's the street
And stay away from what I hate, and that's police
And I keep a trigga somewhere on me to start blowin'
And leave a nigga somewhere lonely with his heart showin'
When we all knowin' that Weezy have never been fake
The metal will spray and let the bullets tear up your face
Who want this Weezy, nigga? Who want this Weezy, nigga?
Weezy, nigga; Lil Weezy, nigga
[Chorus]
Say, I don't think you realize what's happenin', dog
That lil' boy's 'bout to come 'round here blastin' at y'all
Say, I don't think you realize what's happenin', dog
That lil' boy's 'bout to come 'round here blastin' at y'all

[Outro]
It's Weezy, nigga - Lil Weezy, nigga
Don't tangle it, nigga
It's time to step down, ya heards me"
Soul Plane,Cam'ron,"['hip hop', 'r&b']","[Intro: Cam'Ron]
....I could tell you how a female fake a nut for a relationship
Or how a nigga fake a relationship for a nut
How a smart nigga can play stupid but a stupid nigga can't play smart
But I'd rather just tell you about me and the things I do...You ready baby?

[Verse 1: Cam'Ron]
Got the fiends dancin, like Soul Train
Stamp on the dope, Soul Plane
They losin hair, get em Rogaine
Sell Kung-Fu, nothin like Coltrane
To keep you informed, won't catch em in a uniform
Before that, you'll see a unicorn
I blew the horn
Two girls hopped in
Oh-ten nine-eleven, homie I'm boxed in
Don't start a mess, Ima architect
Ya bum ass shirt stink, it need Carpet Fresh
White tee, Louis jeans, my Audemar the best
Two chains, hat, please don't disregard the specs
They from Switzerland, boy-boy I gits it in
Money all around the world where you niggas friends?
Actually, factually, a car you livin in
I'm three times coke baby, I need the dividends
[Bridge]

[Verse 2: Vado]
As I'm sittin on this mailbox
Waitin for my bitch to leave the nail shop
Auntie lookin at me like I sell rock
Point-blank range, call it shell-shock
I, started off makin ounce moves
Was invited to a dinner with The Council
Two-piece, black rose on my brown suit
In two weeks, I was eatin with my mouth full
In the streets like the seventies
Long Cadillacs, bumpin Frankie Beverly
Mama known to work and go to church faithfully
I ain't gotta ask, every day she pray for me
She knew soon I'd be seven up
By the window like X with my weapon up
Fuck ya intro I'm the next best gunner up
Stand in first place with my medal yous a runner-up

[Bridge]

[Verse 3: Cam'Ron]
Niggas runnin around, wit street dreams
Til I put em to sleep - Sweet dreams!
I played dirty, so I keep clean
The back of Deleanor is where I meet fiends
Got the whole plate, you don't have three beans
Did Eighth with a eighth in Lee jeans
Tonight, got the chauffeur
Showin off the loafers
You cowards: turkeys, the bullets: Stouffer's
[Verse 4: Vado]
Dom P, Cliq, and Rose
Fruit bowls, few hoes, on the Dolce
OG's round the table but I won't say
Let's make a toast to everyone on the coke chase
Coupe rose, two-tone, parked with no plates
You too close, you gotta ask, can you approach me?
I told em sports wasn't my forte
How can I be like you, and get all this dope cake?

[Outro: Vado]
Let me know, you feel me right?
Live niggas know the game its sad but they ain't got the change to play it
You talk a good one, but are you good son?
Keep it real wit ya self
Before you end up dealin wit ya health, man
You know me, Vado!"
Saw A Gangsta Cry,Andre Nickatina,"['hip hop', 'r&b']","The way some cats they get they cash
Fuck around have a gun in your face
Tied up and they whoopin ur ass
Man, most cats they dont play
Cuz their mom get high
I can still recall the day I saw a gangsta cry

Man under the hot sun young cats they buk wit hot guns fat ones
Man if u sellin dis u better the know the consequence shit
Walk just like army ants ya man let me barrow that
Please home boy dont b no snitch
Put this business b4 that fine bitch
Here go a classy tale a mutha fuka just got out of jail
Slipped up on some major mail then went back to jail on major bail yo

Man most cats they dont play cuz their mom get high
I can still recall the day I saw a gangsta cry

Dont b no perpatrator
Fuk around b on a respirator
Goin up to heaven on a escalator
Cuz they sent u to hell on a ellavator yo
Rite in front of corner stores with the 4 5 slugs
Some might say its u or me
But their ain't no luv
Crack a smile like a beer bottle
Dont worry bout the bullet cuz it feels hollow
Keep ur foot on the gas throttle
Thez motha fukas ain't no role models
Blow ur mind with an evil disguise
Wiggin this nigga rite in front of ur eyes
Were he got shot thats were he lies
Layin there dead with open eyes
Blow u over on a street corner
Its all about that b soda
Braken arms and shoulders
Cuz this drama is thick as quotas
They busted u and u bust back
And just like a whipe u gonna snap back
How they gonna fuck with u fuck that
Kill them all so they dont come back
Mind state
Crime rate
Hell waits but jail baits
Man if u make a mistake dont even wait
But mutha fuker get up outa my face
Its a dirty loss for a dirty game
So mutha fuka its a dirty shame
I saw a gangsta cry

I saw a gangsta cry

I saw a gangsta cry

I saw a gangsta cry

It was a trip wen I first saw a gangsta cry
Didn't know didn't ask didn't wonder y
It was a trip wen I first saw a gangsta cry
Didn't know didn't ask didn't wonder y

Indistructable fuk wit a nigga
Busted slow ten years seven digits"
Spot Right There,New Boyz,"['hip hop', 'r&b']","[Hook: Tierra Mari]
Just call me whenever you want and boy I'll come
Cause can't nobody do it like you
Cause your number one
You know your hitting my spot right there
Right there
Baby right there
Oh, boy, you hitting my spot right there
Right there
Right there
Baby right there

[Verse 1: Legacy]
She said it's funny how these young boys killing her
And they ain't got that long stroke, so I Reggie Miller'd her
She put it in my face I'ma eat that hungry
Made her come so many times she needed gas money
Girl, I fetus that tummy, all up in it
Got a tight grip so I never fall up in it
Michael Myers killing the kitty, I think I kinda like her
And her body blazing, I got her wetter than a fire fighter
Ain't no off switch for me, it's like a tattoo
Girl, I'm a beast on the half moon
I am iller than it may seem, they all say that I'm amazing
When I'm in there she be shaking, it's like making love to Haiti
And she all up in my head like an mp3
Then I hit it hit it hit it like an MPC
Based on that plot she give me 2 thumbs down before she test it
But the climax was epic
[Hook]

[New Boyz]
I felt that 100 lil' mama like to get it
She like it when I hit that g spot, come and kick it
I put it down and spin her body like the ones and twos
We going hard knocking boots like it's 92
Looking in her eyes, hands strolling up against her thighs
Thinking bout 'Becky' cause the radio just played Plies
Now my song is on and she getting her orgasm on
Taking over the stage and speak into my microphone
Baby get it wet like I just fell in a river
This skinny nigga hungry your body is for dinner
And then I go dddd... to sleep
And you don't hear nothing but that private water leak
Sounds good don't, it yea you messing with some freaks
That you down and you see that your a legend from the beasts
Got a jungle in my room, take a journey through my sheets
Got you feeling so good, climaxing to the beats

[Hook]

[Bridge]
All my LA girls put your hands up
And all my ATL girls put your hands up
And if you like it like that I can do it like that
I can do it like that
See all my Chi Town girls put your hands up
And all my New York girls put your hands up
And if you like it like that I can do it like that
If you like it like that I can do it like that
And all my ladies say oohhh
Said all my ladies say oohhhh
And all my ladies say
Ohhh
I like it
Let me hit at your spot right there"
Sharp Darts,The Streets,"['hip hop', 'r&b']","[Chorus: Mike Skinner]
Sharp darts, spitting masters, spitting darts faster
Shut up, I'm the driver, you're the passenger
Bar brain's superior, the pressure blows the dial on your barometer
Do you understand or do you need an interpreter?

[Verse 1: Mike Skinner]
Now, my style is distinguished, all fires are extinguished
Ask your girl to sing and she'll sing this, I'm a scientist
Have no prejudice, that's my hypothesis
Make your analysis, ever heard a beat like this?
I walk the beat like a policeman, no karma pedestrian
In five-hundred years, they'll play this song in museums
I'm the bold adventurer, the UK's ambassador
Holding up Excalibur, your beats are inferior
Don't wanna embarrass ya, so call your solicitor
The jury voted unanimously against ya

[Chorus: Mike Skinner]
Sharp darts, spitting masters, spitting darts faster
Shut up, I'm the driver, you're the passenger
Bar brain's superior, the pressure blows the dial on your barometer
Do you understand or do you need an interpreter?
[Verse 2: Mike Skinner]
Now this one's fat like your mother, contains enough calories
Resonating all your favourite frequencies
I've got a worldwide warranty, satisfaction guarantee
If you ain't happy then just send it right back to me
'Spec to BC, it's time to fuck loyalty
One day, I hope to earn some hard royalties
From a bit of sample robbery, hook burglary
Noise thievery or wholesale piracy
So watch your back, I'm inclined to sample
I'll dismantle and make you all examples

[Chorus: Mike Skinner]
Sharp darts, spitting masters, spitting darts faster
Shut up, I'm the driver, you're the passenger
Bar brain's superior, the pressure blows the dial on your barometer
Do you understand or do you need an interpreter?
Sharp darts, spitting masters, spitting darts faster
Shut up, I'm the driver, you're the passenger
Bar brain's superior, the pressure blows the dial on your barometer
Do you understand or do you need an interpreter?"
Same Old Thing,The Streets,"['hip hop', 'r&b']","[Intro: Mike Skinner]
Yeah, street level
Oi, oi, yeah
That's it, right there

[Chorus: Kevin Mark Trail & Mike Skinner]
'Round here, nothing seems to change (At street level)
Same old thing every day (That's it, that's it, that's it)
Just gets played and replayed in different ways (Yeah)
Oi, tune's heavy
'Round here, nothing seems to change (At street level)
Same old thing every day (That's it, that's it, that's it)
Just gets played and replayed in different ways (Yeah)
Oi, oi, right there

[Verse 1: Mike Skinner]
Whose round is it?
Down that beer quick, smash my glass back down
Fall over the table, all rowdy and pissed
Seems the only difference between midweek shit
And weekend is how loud I speak
And whether I try and pull a girlfriend, that's it
Who's got dough?
Ayy, you know I'd pay, but I'm broke, only got coinage to show
Putting off walking home on my own to my throne
Two empty takeaways, ashtrays, the remains of the day stoned
Pick a bottle off the table, peel the label, tell a fable
Offer opinion for free on a solution to the latest big news story
""Football and Smut Daily"" as I ponder winning the lottery
Buy a drink, chat to a lady, the girl's well fit
Definitely, not maybe, she's rude
I'd shag her and make tea, right there
[Chorus: Kevin Mark Trail & Mike Skinner]
'Round here, nothing seems to change (At street level)
Same old thing every day (That's it, that's it, that's it)
Just gets played and replayed in different ways (Yeah)
Oi, oi, heavy, heavy
'Round here, nothing seems to change (At street level)
Same old thing every day (That's it, that's it, that's it)
Just gets played and replayed in different ways (Yeah)
Oi, oi

[Verse 2: Mike Skinner]
Can't lounge in the boozer all day, got manoeuvres to make
Gotta see a man about a dog, can't be late, I'm always late
Raining cats and fog, but nice and dry in the Black Dog
Down it in one, my son
Can't sit here, gotta run, things need done
If they don't win this and the next one
They're getting relegated to the third division
At street level, real people, same repeated sequel
Rock and roll, four to the floor
Like last night, yesterday morning
And the night before, and the night before

[Bridge: Mike Skinner]
Apparently
There's a whole world out there somewhere (It's right there)
I just don't see it (Right there)
I just don't see it (Oi, oi)
[Chorus: Kevin Mark Trail & Mike Skinner]
'Round here, nothing seems to change (At street level)
Same old thing every day (That's it, that's it, that's it)
Just gets played and replayed in different ways (Yeah)
Oi, street level
'Round here, nothing seems to change (At street level)
Same old thing every day (That's it, that's it, that's it)
Just gets played and replayed in different ways (Yeah)
Oi, oi, heavy, heavy

[Outro: Mike Skinner]
Lock the door on your way out"
Hush,LL Cool J,"['hip hop', 'r&b']","[Intro: 7 Aurelius]
Hush baby, wanna let ya know
This is how its gonna go

[Beat starts up]

[Hook: 7 Aurelius]
Hush baby, wanna let ya know
This is how it's gonna go
If you wanna come and play
Gotta do it my way
Hush baby, don't talk so much
Just wanna feel ya touch
Everything will be ok
If you do it my way (my way, my way)
Hush baby [echoes]

[Verse 1: LL Cool J]
You feel so good
Rest of my life I wish I could
Hold you tight and take a flight out the hood
Was I foul or just misunderstood?
Mild-mannered or up to no-good
It really doesn't matter, either way I should
Maximize the moment and hold ya close
Jump in the drop Spider and cruise down the coast
Who loved you the most?
I was never ghost
When lives was on the line
Confusion in ya mind
Runnin outta time
Drama of all kind
But there's faith in our mind
We're spiritually inclined
Sometimes I flip
Sometimes you flip
Sometimes we wild out and act like lunatics
We movin too fast, the whole world's in a rush
Everybody just hush..
[Hook: 7 Aurelius]
Hush baby, wanna let ya know
This is how it's gonna go
If you wanna come and play
Gotta do it my way
Hush baby, don't talk so much
(Why ya talkin'?)
Just wanna feel ya touch
(Just wanna feel)
Everything will be ok
If you do it my way (my way, my way)
(Gotta do it my way)
Hush baby [echoes]

[Verse 2: LL Cool J with 7 Aurelius]
It's all a test; the pain, the drama
The villa in the Bahamas
The highs, the lows
The Hooptie, the Rolls
The money flowin
Certain doors that we go in
The people we meet, the hands that we shake
Whether its Morton's or Sizzler steak
But everything will be okay
If we do it my way, my way, my way
Cuz I believe in romance
Kissin while ya slow dance
Me bouncin baby? no chance
No matter the circumstance
Whatever it takes gurl, I'll swim to France
Cuz ya beauty's unmatched
Such a great catch
Unconditional love, forever we are attached
Deal with the drama, we can find our way back
With or without the Maybach
Hush baby
[Hook: 7 Aurelius]
Hush baby, wanna let ya know
This is how it's gonna go
If you wanna come and play
Gotta do it my way
Hush baby, don't talk so much
Just wanna feel ya touch
Everything will be ok
If you do it my way (my way, my way)
Hush baby [echoes]

[Verse 3: LL Cool J]
I can feel ya pain
Like we Siamese twins connected by our brains
Walkin thru the desert in the ice cold rain
Want you in my life and nothing's gonna change
God willin, we still be doin our thang
When my six-pack's faded
And raps outdated
But that's many years from now so don't rush
Little mama just hush..

[Hook: 7 Aurelius]
Hush baby, wanna let ya know
This is how its gonna go
If you wanna come and play
Gotta do it my way
Hush baby, don't talk so much
Just wanna feel ya touch
Everything will be ok
If you do it my way (my way, my way)
Hush baby [echoes]
[Outro: 7 Aurelius and (LL Cool J)]
Hush baby
Hush hush darling
Hush baby, hush hush
(Hush baby hush)
Don't talk so much
Umm don't talk so much
(Hush baby hush)
Wanna feel ya touch
(Hush baby hush)
(Hush baby hush)
Hush baby wanna let ya know... [echoes]"
Rumors,Waka Flocka Flame,"['hip hop', 'r&b']","[Chorus]
They wanna see me dead, put prices on my head
Spreading rumors around town, like I fell down
They can't hold me down, they can't stop my shine
They can't block my grind, shawty, it's game time
Piru for life, breads off the Elms, nigga
I ain't big on lick 'cause I ain't been to the motherland
Here I stand, grown ass man
Gun in my hand, I don't fear no man

[Verse 1]
These niggas fucking tripping, second-guessing my living
Better tell them I'm gon' kill them
Twenty bands, then tell them come get them
Make your boy scared to say damn, I think that I scared him
I swear to God, don't fear him, these niggas straight tripping
Thinking that I'm slipping pull it out then I'm ripping
My whole click itching, looking for the fucking victim
Free my partner Isum, tunnel fucking vision
I swear to God on Jesus Christ, I don't fucking hear them
[Chorus]
They wanna see me dead, put prices on my head
Spreading rumors around town, like I fell down
They can't hold me down, they can't stop my shine
They can't block my grind, shawty, it's game time
Piru for life, breads off the Elms, nigga
I ain't big on lick 'cause I ain't been to the motherland
Here I stand, grown ass man
Gun in my hand, I don't fear no man

[Verse 2]
These niggas say they killed me and kidnapped my daughter
I ain't even got no daughter, they mad 'cause I'm a baller
And they hoes a caller, you know that I'ma stall her
Then dick her and ball her, then never ever call her
Grind hard like my mother, I'm the problem solver
AR or Revolver, you hard, then I am harder
Stop acting like a killer, you pussy ass nigga
You ain't one to murder, that's why I'm still alive nigga
Bricksquad

[Chorus]
They wanna see me dead, put prices on my head
Spreading rumors around town, like I fell down
They can't hold me down, they can't stop my shine
They can't block my grind, shawty, it's game time
Piru for life, branched, off the Elms, nigga
I ain't big on lick 'cause I ain't been to the motherland
Here I stand, grown ass man
Gun in my hand, I don't fear no man
They wanna see me dead...
Spreading rumors around town...
They can't hold me down...
They can't block my grind, shawty, it's game time
Piru for life, branched off the Elms, nigga
I ain't big on lick 'cause I ain't been to the motherland
Here I stand, grown ass man
Gun in my hand, I don't fear no man"
Pillmatic,Gym Class Heroes,"['hip hop', 'r&b']","[Hook]
Pillmatic
Three xanees down
I'm pounding honey grounds
I'm pillmatic
The oxycontin got my stomach rotting
Pillmatic
I swear to God I'm not an addict
But I'm still at it, dag nabbit I'm pillmatic

[Verse 1]
Thinking back on when it all started
I found pink hearts in mommy's little pocket book
And took 'em
Popping when she wasn't looking
I guess it runs in the family
I'm liable to eat any pill you randomly hand me
Save the greenery
I'm looking for them labels reading
May cause drowsiness be careful when operating machinery
Beautiful pharmaceuticals
Residue in my cuticles
Sniffing them when its suitable
Wishing they made 'em chewable
[Verse 2]
Catch me in the source with five pills next to my name
Like fuck five mics I want five vic fame
If killing pain is the name of the game
Then I'm your number one draft pick
Dash quick to the closest medicine cabinet
Kill the whole bottle
Never played the role model position
I'm just living
So take 2 of these and call me in the morning
I'ma take 4 and finish this 40 cuz life's boring

[Hook]

[Verse 3]
Keep the hydro unless it's codone behind it
Never have to roam far from home to find it
Writing fake scripts like my doctor signed it
Till I spelled his last name wrong
This ain't a song for the kids like the last album
Put em to bed go ahead and turn the valium up
A couple meds to ease the pain of the papercuts
The doctor says slow down maybe later buts
40 milligrams, a 40 and im faded
This world is crazy so I stay medicated
Percaset, adavan, and colonapen
When my social lights are out
They turn them on again
I need em till I'm bored again
Oxycontin on juice on gin
Equals projectile wild style burner on a porcelain
[Hook]"
Dey Know,Crooked I,"['hip hop', 'r&b']","[Intro: Crooked I]
Yeah yeah, it's a new year
Hip Hop Weekly baby, we made it to 40
Hahaha, yes sir
Let's go
Can I talk to you?
I ain't gon' rap to y'all right now
I'm a talk to you
We call this talkin', haha
Start this year off right you know what I mean?
Yeah, let's start the year off right
It's 08 baby, we gon' begin 08 by puttin' some perspective in the air
You know? Yeah lemme holla at y'all man
It might sound like a rap, but I'm talkin' to you
It ain't a rap, I'm talkin' to you
Here we go, lemme talk, yo

[Verse 1: Crooked I]
Yo, I'm drawin' pictures with every word that I'm usin'

Draw what you never saw while you draw your own conclusions
The world is crazy, look at the news it's confusion
And rebel views that I'm usin' in my music ain't for amusement
I let the words from my heart penetrate mics
Change the hood and I change, cuz art imitates life
Dog, I don't think your bark demonstrates bite
How ironic, we don't view the dark in the same light
I see yo' press people, packin' them Des Eagles
You see some evil doers who ain't makin' they bread legal
I see a whole country that was stolen from the red people
The whole press a treat us lesser even though we bled equal
That's why I love my shows, smiling faces from different races in the crowd
And it ain't a racist in the crowd
We raisin' the roof so high, the stage is in the clouds
Then it's back to the hood, where the racism is proud
Prejudice police wanna throw my crew in that Patty
Wagon, cuz we get our sag on, and hustle gladly
Momma say my father rocked jewelry and drove a Caddy
So even though he didn't raise me I'm stuntin' like my daddy
I'm buyin' diamonds with dough, I ice my cream
Know you consumers love hooks I'm doin' it like Kareem
Yeah, been in more crossfires than Chrysler's team
First I dream of what I recite then I recite my dreams
Listen, cuz dreams are real as the air we breathe
They put us in a good place, how dare we leave
Through the door of success the selfish barely squeeze
I kick the door open, make spares then I share these keys
It's hard work tryin' to chase whatever's considered to glitter
Nigga, it ain't no failures only quitters and bullshitters
So long before ""Rest in Peace"" is etched on my stone
Nigga, I bet I stay cross-legged out west on the throne
You heard it, the boss said it, one of the best spitters known
That vision is prophetic, yes, let's get it on, yes
I've been there before that's why I know what I'm doin'
I'm a old soul, older than ancient Minoan ruins
I was buried under volcanic ash, then I rose
Dusted off my clothes, first words I spoke, is ""where the hoes?""
Back then I had golden threads woven in my robes
Now I hear ""bling blaow"" from diamonds glowin' in my lobes
I'm mind bafflin', time travelin' on all you losers
I'm presently the best and I'll make history in the future
[Outro: Crooked I]
Yeah, y'all know what it is
You know what we doin' right?
C-O motherfuckin' B ho
Treacherous
And I'm on the West Coast
My name is Crooked I thanks for listenin', yeah
I was just talkin' to ya today
It might of sound like rappin'
But it was really talkin'
Hip Hop Weekly baby, see you next week"
