song,artist,genres,lyrics
L.A.,Snoop Dogg,"['hip hop', 'r&b']","[Marty James]
LA, Sunset boulevard, Pacific Highway
Out to the walk of stars now you in Cali
Don’t go ‘less you go hard
Go ‘less you go hard

Hollywood, Downtown and back
Life is always good
It’s not an act we so fresh, so hood
You knew that it never would
Knew that it never would

[Snoop Dogg]
Lakers, Dodgers, Ducks, Kings, Angels, Clippers
Real set trippers
Clarify ride, we bonafide dippers
ESPN, you know Sportscenter
Spooned and groomed, dipped and wet
Home of the NBA championship
Purple and Gold, homie let the story be told
It’s the city where you shoot your favourite television episode
And you can hit the strip, Sunset Boulevard
But you gotta have a Low-rider car
With the skirts dragging, with the plaque in the back flaggin’
Or put it in the back of the Chevy Wagon
That’s how we represent it though
Birthplace of Chevrolet ’64
Yeah I love showing it out
First things first my nig’, you better know where you at
You in…
[Hook]
LA, Sunset boulevard, Pacific Highway
Out to the walk of stars now you in Cali
Don’t go ‘less you go hard
Go ‘less you go hard

Hollywood, Downtown and back
Life is always good
It’s not an act we so fresh, so hood
You knew that it never would
Knew that it never would

Riding on the 405
On my way to pick up baby
85 in the winter time
Man, this place is crazy
I love it, love it, love it, love it
Southern surfer Cali

[Snoop Doog - Verse 2]
Rollin’ down Fairfax
Just left the Nico, bust a left turn on Pico
Gotta see the Bishop, he got me some gator shoes
I’m rollin’ to Hollywood, I’m doing the house of blues
About 9 o clock stop by the record shop
And get that new Snoop Dogg, now we bouncing ball
Life is a mystery, my life is like history
Stop by my dispensary
Give me some kush and pusha
Put it in the trunk, smelling like some skunk
But it’s all legal in LA
Everybody taking a hit from the politicians
Athletes and even the teachers
My dentist even hit it, Dr Beecher
He say “Snoop Dogg I really wanna meet ya”
Yeah, I love showing you now
First things first, my nig’ you better know where you at
You in…
[Hook]
LA, Sunset boulevard, Pacific Highway
Out to the walk of stars now you in Cali
Don’t go ‘less you go hard
Go ‘less you go hard

Hollywood, Downtown and back
Life is always good
It’s not an act we so fresh, so hood
You knew that it never would
Knew that it never would"
Stripes,Cage,"['hip hop', 'r&b']","[Cage]
Beer cans and cigarette butts cover the floor day
Half gone, he sleeps scared pregnant teen in the doorway
Watching him sleep clutchin' her belly, little feet kick
To send the teen back to the toilet, spent her last week sick
When little Billy feed her ground up Jesus powder
Would've beat her louder if it would've pushed the fetus out of her
Father in the making, crooked M.P. forsaken
The military cop that sells H to bring his cake in
She shaking, praying her labor kicks in before
The doors kicked in for them brown bricks on the floor
I mean, she could tell you exactly how the gutter taste
Father to her kid in custody right when her water breaks
Snitched on his compadres for a few more runs
And the irony in giving a stuffed rat to his newborn son
Dishonorably discharged, no jail time in court
Told to pack his family up and go the fuck back to New York

[Hook]
Fuck Bill Murray, not the actor, the deadbeat dad that smacked her
Then left her with rats after he snapped her
The bastard inventor that bent her backwards in winter
With her back against the wall, she can hear death singing in her
With her back against the wall, she still head death singing in her
[Cage]
She's scared to leave him, convinced somehow she really needs him
Back in New York her prison of pain and Billy's freedom
Holdin' her baby, he'd say crazy shit to break her
When she fell asleep, he'd escape her wit's end and wouldn't wake her
He'd sneak out to wallow in it role model to shit
That put his Christian scientist father in debt
Gave him his first stroke, he refused his medication
Cause it went against his religion, he'd rather his lord take him
Through stroke number two and start withering his flesh
Then lay the emaciated world war two veteran to rest
Left his family debt turmoil and wreckage
And his grandson to scatter his ash over the U.S. Intrepid
Then little Billy plummets to his knees, still numb from it
Held his kid by the arm with a shotgun to his stomach
When threats to destroy what he created get tucked away
When he looks in his son's face to see he might grow up to say

[Hook]

[Cage]
Needle through the skin again, inject the rust and cinnamon
Pull off the tourniquet, load up the shotgun and sentence him
He knows that there's a bed in hell waitin for him
But he ain't been sane since he started huffin chloroform
With his shit decorum, he lets off shots, the neighbors say shooters
Into the phone to Middletown police and state troopers
While every family member on the premises runs from death
Greeted by dozens of officers with guns and vests
His suicide by cop sweater on get low
Is told to the crowd watching him shoot thru the window
His son clutched in his mother's arms, unaware it's the end
They bring him out in handcuffs but never to be seen again
[Hook]"
Cruise Control,Mac Miller,"['hip hop', 'r&b']","[Chorus: Mac Miller & Wiz Khalifa]
Ayo, I'm livin' the high life
Fly clothes, good liquor, good weed (Good weed)
Fine hoes, those are things I'ma need (I'ma need)
We make these ladies pants wet when we grab the mic
And we gon' have 'em like (Like)
La-la-la-la-la, la-la-la, la-la-la (Uh), la-la-la-la, la, ayy
Sit back, relax and move slow (Y'all already know what it is, man)
We're now in cruise control (Bad bitches and good weed, God)

[Verse 1: Wiz Khalifa]
Uh, Wizzle man, the fans: can't keep 'em off me
Always reppin' for my city even though I don't see it often
Yeah, as a youngin' learn it's best to keep from talkin'
I only say I'm the best cause that's what the people call me
And I'ma keep shinin' 'til the day the Reaper call me
A lot of shit on my chest so I suggest you keep from round me
Tryna slander my name but when you sit think about it
It's hard to show off your aim when niggas yet to see the target
He's talkin' that mess 'cause he's garbage
My trees rolled, beauty of the week is foreign
And my homie bought a yacht so we on it and drinks are pourin'
Hoes admire my clothes 'cause I got Louis features on 'em
Life just like a movie plus the special feature bonus
With bad bitches and good weed to keep us coughin'
Hard as a bed of nails, you a beast for sleepin' on 'em
Motherfucker, yeah
[Chorus: Mac Miller & Wiz Khalifa]
Ayo, I'm livin' the high life (Bitch)
Fly clothes, good liquor, good weed (Hahaha, yeah) (Good weed)
Fine hoes, those are things I'ma need (What up, Mac?) (I'ma need)
We make these ladies pants wet when we grab the mic (Yeah)
And we gon' have 'em like ([?] or die, I see you, nigga)
La-la-la-la-la, la-la-la (Uh), la-la-la, la-la-la-la, la, ayy
Sit back, relax and move slow (Ayy, good lookin', Wiz, yeah)
We're now in cruise control

[Verse 2: Mac Miller]
I got these motherfuckers hatin' on the way the boy live
Angry at the way they ladies always say that I'm the shit
People stay up on my dick, I ain't worried 'bout them
I'm too focused on the money, I ain't worried 'bout friends
They say the youngin' dream like a king (Like a king)
I'm Muhammad Ali in the ring, Christmas Eve in the spring (Spring)
Way above the bar, but I ain't twenty-one
Wizzle cuttin' up 'cause I stay puffin' blunts
And when the money come (Come), I'ma give it back (Back)
Got a driver who addresses me as Mr. Mac (Aha)
Dealin' with these diva hoes (Hoes), they so demanding (Uh-huh)
Mac a young superstar (Star), Dakota Fanning (Aha)
You know I'm planning for the world to be mine
No blind dates, but I'm gettin' girls from behind
The type of shine, stay turnin' 'em blind
Just cruisin', smokin' purp, and recline (Aha)
[Chorus: Mac Miller]
Ayo, I'm livin' the high life
Fly clothes, good liquor, good weed (Good weed)
Fine hoes, those are things I'ma need (I'ma need)
We make these ladies pants wet when we grab the mic
And we gon' have 'em like (Like)
La-la-la-la-la, la-la-la, la-la-la, la-la-la-la, la, ayy
Sit back, relax and move slow (Move slow)
We're now in cruise control"
Speech Cobras,Jedi Mind Tricks,"['hip hop', 'r&b']","[Intro: Dialogue from the film Pi]
When I was a little kid, my mother told me not to stare into the sun. So once when I was six, I did. The doctors didn't know if my eyes would ever heal. I was terrified, alone in that darkness. Slowly, daylight crept in through the bandages, and I could see, but something else had changed inside of me

[Verse 1: Mr. Lif]
I'm the fire bearer, holder of the sun
The earth and the universe combined as one
An everlasting energy taking all forms
Blue skies on sunny days, terrible storms
The one who tears down what you adorn
And curses the material things that you mourn
But look up in the sky because I am the dawn
And the light that empowers your flesh as you yawn
Strong, undeniably so, Lif better known as a society foe
The deity glow reach into my center
I bet you feel pleasure and pain as you enter
The tormentor, pleaser, embracer, squeezer
As your skeleton crush, your physical turns into gelatin, plus
Due to over stimuli, you liquify
I send you back to the earth soil to quench the turmoil
When the ground splits to swallow of corporations and cops
Give birth to rocks so we can have solid ground on which to walk
Stand strong and talk and write down theories in chalk on the side walk
[Hook]
The devil lurks and my heart irks for the hell
Look into the eyes of a nigga who fell
The devil lurks and my heart irks for the hell
Look into the eyes of the...

[Verse 2: Jus Allah]
My style orbits round nine planets of forces
Ominous metaphorics envision a devil corpses
Lion hoarder, mad scientist slash author
Present the type of horror that boils your holy water
Get warped with the knowledge that folds the holy father
Hard boys become toys inside the real saga
So why bother, my whole floor alliance is harder
So bring the drama, we all know that science is smarter
I set off crowds, style wild like a circus
I seek new souls when I walk past churches
Allah praise you, stay true to a devout purpose
Seeking out the wise wherever the God searches
Flows that I embark on leave your squadron shadow dodging
Lyrics assault men like slugs that fill harkness
No option, narrow odds
Fucking with gods is straight gambling with your tarot cards

[Hook]
The devil lurks and my heart irks for the hell
Look into the eyes of a nigga who fell
The devil lurks and my heart irks for the hell
Look into the eyes of the...
[Verse 3: Ikon the Verbal Hologram]
Open the gates of Midian for the fangs like the flesh
Three cyborgs who Bang like Ladesh
We hang the best, spit venom until your face burn
Yet the critics are parasitic like a tape worm
The hate burn, scathe the nerve of a Buddhist
Snake turn and fake yearns; the kiss of Judas
We take lives with knives steady abusing you
With the vicious intentions of denting your uvula
Bruising you with text of a Harvard class
Ikon will smash into shards of glass
To reform into a whirlwind of sand
Then reborn into the world Hologram
A solemn man with plans to entwine matter
Minds splatter from the grind of my divine hammer

[Hook]
The devil lurks and my heart irks for the hell
Look into the eyes of a nigga who fell
The devil lurks and my heart irks for the hell
Look into the eyes of the...

[Outro: Dialogue from the film Pi]
12:45, Restate my assumptions: 1. Mathematics is the language of nature. 2. Everything around us can be represented and understood through numbers. 3. If you graph the numbers of any system, patterns emerge. Therefore: There are patterns everywhere in nature"
Saviorself,Jedi Mind Tricks,"['hip hop', 'r&b']","[Verse 1: Vinnie Paz]
I built with Alexander the Great, he told the Persians they should stay gone
Then he told me about the Oracle of Ammon
He gave me no clue where it is
Men feared time yet time feared the pyramids
He gave me more jewels
He told me that Amenhotep was immortal
I can't overstand hieroglyph
So I called Killah Priest and he taught me how to follow it
I walked through the Valley of the Kings
With a white robe, white rose and Muwali rings
And your whole team Judas
My road thin, gold skin like Zeus'
I speak the dialog of the dead
I practiced the same war tactics in King Arthur's head
So let the swordsmen kill the beast
It's a Legacy of Blood with Vinnie Paz and Killah Priest

[Hook: Stoupe cuts up samples]
""The Sun Won't Come Out, unless the crowd start this
'Cause if it was my choice, you all dance in darkness""
""Elements burst and gave birth to the worst
Took the pen from the nurse and hold the mic up first""
""Put your rhymes, the rhymes, put your rhymes on the altar
Burn them as a sacrifice""
[Verse 2: Killah Priest]
I paint flows with the feathers from the wings of angels
Red ink from saint blood, nigga you ain't thug
Stare into the face of a king's mug, crushed grape fill the wine jug
Ill thoughts build from the mind of rhyme, rose off the tongue like fine rugs
Let me walk you through this for the clueless
I'm Shakespearean with gray earrings
Speak like Tiberius, write novels
Spit it like Aristotle, face half Pharaoh
And half owl, I took the path of Cairo
Came back with the Dead Sea Gospel
Now known as the Dead Street Apostle
We see them Feds, shoot them hollows
Bullets spread till they meet Diablo
Stars in alignment, Priest meet with Jedi Mind Tricks
Reach them climates where you can't breath
Stay high off that dead weed
In the mind is where I plant seeds to grow fruit
Of king's so brute of army troops, mighty men in celestial suits
You need healing, my mic give you incredible boost
Where I use satellite dish and stare at my alphabetical soup
Plus I use the Big Dipper to take more than one scoop
It's Priesthood

[Hook: Stouple cuts up samples]
""Straight up, we serve justice
So if they can't be trusted, may you return where the dust is""
""Put your rhymes on the alter
Burn them as a sacrifice""
""Elements burst and gave birth to the worst
Get the pen from the nurse and hook the mic up first""
""Put your rhymes on the altar
Burn them as a sacrifice""
[Verse 3: Vinnie Paz]
I studied Element 115 with the Elohim
Saw the Canaanites, Sumerians and the Philistines
This is street gospel
If you don't believe in life on Mars, that mean the beast got you
You don't wanna see me and Killah Priest hostile
You don't wanna see desert eag' heat pop you
This is Mothman Prophecy
Walk back to the sand of Iraq and let the prophet breathe
We turned all our water into toxic seas
And walk in war with armor that I copped in Greece
Then I shot the beast with a long arrow
Studied Imhotep to be a strong Pharaoh
It's a war when the gods spit
It's Allah when I split the icebergs in the Arctic
I don't care what the cause is
And I'ma ride for my fam no matter what the cost is

[Outro: Vinnie Paz *Stoupe cuts samples to end*]
Yeah, Vinnie Paz, Killah Priest, yeah
Priesthood, Maccabeez, yeah, Army of the Pharoahs
Aight? Yeah"
The Deer Hunter,Jedi Mind Tricks,"['hip hop', 'r&b', 'alternative']","[Verse 1: Chief Kamachi]
Yeah yeah
Uh yo yo, yo yo yo, Jedi Mind yo yo
Yo, my words sojourn, spread em like a slow germ, infected
Disease is collected and quarantined from my method
The borderline where the animal and divine become separate
I'm Def Leppard, case of beautiful hell on a record
Compel the skeptic when Kamachi unveil the epic
It's needed and requested
Brought to you like Elijah in the message
A jury of ancestors was sequestered
To decide my fate, for conductors of viscous vespers
Candlelight death is extras
Is usually hollow point flesh presses
Until they skin caress stretchers
I'm the best to finesse textures
My rhyme fabric, is elaborate, scrolls kept in a gold cabinet
Open the book to the chapter of this old soul magic
Juju tongue to voodoo come, behold this untold havoc
Up north grab it, then I hit the south pole with a magnet
East and west avid, now my name on all four points of the square
It's firmly established, the language is lavish
First to rock Roshashannah's and African pajamas
Swear before I die to be there with the best of the rhymers
Music for different ears, hears in different spheres
Global ink like the mobile link, make sure the pitch is clear
K-A-M-A-C-H-I be the dopest in here
[Hook: Vocal sample]
""Too much...I'm tired""
""In the company of those that fear...""
""In the company of ...fear""

[Verse 2: Ikon]
Yo we smash mics, but y'all wanna build
But in the face of death, you can't kill
And that's real, we fear what we feel
But y'all mo'fuckers can't overstand skill
If y'all stalk me, we Buck like Milwaukee
But y'all, y'all just do a lot of talkin
And maybe that's why you fear what the devil does
Maybe that's the appeal of a metal slug
You ain't a ghetto thug, you an actress
That's unnatural, like love between faggots!

""In the company of ...fear""

[Verse 3: Jus Allah]
I burn leaf with Ikon and the Chief nigga
This next bud is not for you
Watching you made me land a clenched hand to your nostril
Stopping you from giving the god cold stares
Beware, my flares put poets in rolling chairs
None are prepared when the holocaust begins
You'll have the roach smoked down to the sole of your Timbs
Now I'm, holding your gems, you're holding for dear life
Any motherfucker holding the heat can have ice
You're just like a bitch with no top on
At the Houston five, you lay down to get shot on
Double check, you're dead, plugged twice in your mug
I'm high off the weed, drunk off the cop's blood
[Hook: Vocal sample]
""Too much...I'm tired""
""In the company of those that fear""
""In the company of....fear""

""Above all, there was fear
Fear of today, fear of tomorrow
Fear of our neighbors, and fear of ourself""

""We came from distant space and even what some might call
Another dimension...and we're about to return"""
Blood Reign,Jedi Mind Tricks,"['hip hop', 'r&b']","[Intro: Ikon the Verbal Hologram]
Yeah, Vinnie Paz baby
2 G baby, Army of the Pharaohs
All that good shit, yo, yo

[Verse 1: Ikon the Hologram]
The lawnmower man smashes through your skull with battle axes
We whip asses with Adjanti daggers
That slashes, crushing opposition like we was fascists
Stigmata and four gashes
We bashes the faggots who can't attack it right
Take their sternum and then turn them into my acolytes
That's the sight of blood that make a child stop
That's the rights of thugs that keep it wild hot
I hate you, say to pray to a heavenly father
It's fatal, like a NATO military armada
We hotter, warriors from Atlantis
Couldn't overstand how raw the Hologram is
The mantis who use the flame rod
'Cause y'all couldn't physically bruise the name God
[Verse 2: Diamondback]
Yo, the technique detrimental to your immune
Leave you in the dust, let y'all niggas choke on fumes
It's the tight, nice, aerodynamic, gigantic
Shadow I cast is dominant, royal highness
North Philly's own homegrown champion
Purposely remaining unknown until shown
Cold as stone, the stage, my home away from home
I, prefer to leave these cloned niggas alone
Building a home for lost MCs gone wrong
Feel the pressure when my team come on strong, it's QD

[Hook: Stoupe scratches]
Never try to duplicate the skills executed
But can't the skill execute this right
Listen up y'all suckers to what I say
Breaking out an unstoppable...
Never try to duplicate the skills executed
But can't the skill execute this right
Listen up y'all suckers to what I say
Breaking out an unstoppable...

[Verse 3: Jus Allah]
Megatron is fucking monstrous, hopping out of Lake Loch Ness
Every motherfucker in range is left topless
Roam the metropolis like shit's cop-less
Y'all cock-less, we stuff y'all in boxes
For stuffed pockets, yo my thugs is thick
Thug'll diss but then we gotta put a slug in your bitch
Splatter your dame, Pharaohs, we shatter your brain
'Til a nigga's salary change to lateral game
Like Calgary Flames, putting fire on ice
Put me in Hell for putting four nails in Christ
[Verse 4: Louis Logic]
I'm like Billy Goat Gruff under the bridge at Governor Ridge
Waiting to knock heads off, I'm a mean son-of-a-bitch
With an itch to misbehave and wave a switchblade
In front of your face so close to leave your whiskers shaved
To disengage or rip the pages from your notepad
Then shove 'em up the hole between your lower back and gonads
The only way your rhymes would be the shit
You need to read a script on playing gay 'cause you cats could eat a dick
Serving Sucker MCs a fifth of the drunken styling
Ripping M-I-C's like a pub in Dublin, Ireland

[Hook: Stoupe scratches]
{""Never try to duplicate the skills executed, son""}
But can't the skill execute this right
Listen up y'all suckers to what I say
Breaking out an unstoppable

[Verse 5: B.A. Barakus]
Aiyo, I got a fetish to see flesh rip
When my TEC spits, breaking your bone where y'all chest is
I dare a nigga to try and battle
I'll put the sweat in your palms when you swallowed your Adam's apple
Eat MCs like chupacabra was eating cattle
Defeat disease with palabras, frequently battle
I make the hardest man fall back and start to squeal
Haul a fifth to his face, taste the steel
This why I got pro deep and stay ruthless
You useless, fuck with us and leave toothless
We're often known as psycho-drama dispensers
Paralyze niggas then put 'em in trauma centers"
Caught in the Hustle,Immortal Technique,"['hip hop', 'r&b']","[Verse 1]
They say the odds against me are crooked and impossible
Like I was born with a hole in my heart as an obstacle
I was left to die by the doctors in the Children's Hospital
But I never lose hope, success is psychological
The world is volatile and the street is my education
Shapin' the nation, like the blueprint of a Mason
While Shawshank record deals get you raped on occasion
So I'm focused on my economic situation
I'm like the little kids on TV that dig through the trash
I hustle regardless of the way you talk shit and laugh
A lot of niggas drop science, but they don't know the math
Because their mind is narrower than the righteous path
It's funny how on the block niggas will kill you for cash
But never raise the gun and cry out, ""Freedom at last!""
The cold war is over, but the world is still gettin' colder
Atlas walkin' through the projects, with the hood on my shoulders
I would like to raise my children to grow to be soldiers
But then a general will decide when their life would be over
So I work hard until my personality's split
Like the Black Panthers, into the Bloods and the Crips
They said I would never be shit, but now I sit and reminisce
Like Yeshua ben Yusef flippin' through Genesis
Ignorance is venomous, and it murders the soul
Spreadin' like a virus, runnin' rampant, out of control
[Hook]
So if I should ever fall and get caught in the hustle
Let them know that I died while I fought in a struggle
From the hoodrats to the rich kids lost in a bubble
Spray paintin' on the streets and at the subway tunnels
Write it down and remember that we never gave in
The mind of a child is where the revolution begins
So if the solution has never been to look in yourself
How is it that you expect to find it anywhere else?

[Verse 2]
Immortal Technique in the streets, back on the hustle
‘Cause three strikes will get you life for stuffin' cracks in a duffle
Upstate, behind steel gates, attacked in a scuffle
Razor blades stuck on the side of pencils hacked through your muscle
But the emptiness is what bleeds you to death when it cuts you
And it's the lawyers, not the inmates, schemin' to fuck you
Tryna fight the system from inside eventually corrupts you
But that's what you get when you put a corporation above you
And it's the people that love you that seem to hurt you the most
Sometimes when they die, you find yourself cursin' their ghost
But you make success, nobody delivers your fate
Sometimes you give and you take
Since prehistoric vertebrates crawled out of the lakes
And that's the truth about life
Or to do it to ghetto and your car, rims, and your ice
'Cause even though we survived through the struggle that made us
We still look at ourselves through the eyes of people that hate us
But I'm going to make it regardless of the trumped up charges
And semi-automatic barrages that empty the cartridge
Post-traumatically scarred kids that try to be brave
Because niggas backstab each other just to try to get paid
Turn cannibal, like knights during the crusades
Afraid of responsibility, addicted to greed
Beatin' their girl, purposefully losin' a seed
As if we were bound to the destiny we used to receive
[Hook]
So if I should ever fall and get caught in the hustle
Let them know that I died while I fought in a struggle
From the hoodrats to the rich kids lost in a bubble
Spray paintin' on the streets and at the subway tunnels
Write it down and remember that we never gave in
The mind of a child is where the revolution begins
So if the solution has never been to look in yourself
How is it that you expect to find it anywhere else?

[Bridge/Outro]
I used to wonder about people who don't believe in themselves
But then I saw the way they portrayed us to everyone else
They cursed us to only see the worst in ourselves
Blind to the fact the whole time we were hurtin' ourselves
I used to wonder about people who don't believe in themselves
But then I saw the way they portrayed us to everyone else
They cursed us to only see the worst in ourselves
Blind to the fact the whole time we were hurtin' ourselves

I used to wonder… {*echo*}"
Wonderman,Tinie Tempah,"['hip hop', 'r&b']","[Intro]
The strong, the mighty
The forces of evil could never destroy
The power of the Wonderman
And though the most formidable journey lies ahead
Only one will prevail
Wonder, wonder, Wonderman

[Verse 1]
These haters couldn't get to where I am with a full tank of petrol
My uncle used to drink a can of kestrel when life got stressful
What kinda person should you be
When you wanna make people accept you
What does it really mean
When you dream of being famous and successful
When you were born to be special
Uh, yeah and I went from the kid in class
Texting radio DJs so they could big me up
To the young rapper everybody's ringing up
Got 'em looking for a sprinkle of that pixie dust
Mad thoughts in my head when it's blowing up
Like, are you really big enough?
I traded friends for fans
Cement for sand
Raise your hand
The Wonderman
[Hook: Ellie Goulding]
Do you see the bright lights shine in your face
I'm counting on you
To take it all away
I saw the chosen one they’re calling your name
Are you you
Are you you, The Wonderman

[Verse 2]
Bored of being nameless
Bored of feeling awkward when you walk up in the mall
And can’t afford a pair of trainers
Imagine when it changes
Imagine satisfaction when you make it
It’s more than being famous
More than the applause and more than any form of status
More than the performances in twenty foreign places
Benidorm, Vegas, many more praises
Amen hallelujah Tinie look what's happened to ya
Yeh they love that attitude brand new and improved, yeh
And when the fans start grabbing you
Show gratitude with a little braggin' too
Amen hallelujah Tinie look what's happened to ya
Who can say they ran all the obstacles I ran look
I traded friends for fans
Cement for sand
Raise your hand
The Wonderman
[Hook: Ellie Goulding]
You see the bright lights shine in your face
I'm counting on you
To take it all away
I saw the chosen one they’re calling your name
Are you you
Are you you, The Wonderman

[Outro: Ellie Goulding]
Come on come on the stars are where you belong
Come on follow your heart is gonna take you home
Come on come on the stars are where you belong
There's no turning back from here

[Hook: Ellie Goulding]
Do you see the bright lights shine in your face
I'm counting on you
To take it all away
I saw the chosen one they’re calling your name
Are you you
Are you you, The Wonderman

The Wonderman
From this day on the world will never be the same"
Roll That Weed Bitch Make It Rain Freestyle,King Chip,"['hip hop', 'r&b']","[Hook: Chip Tha Ripper]

Roll that weed bitch
Roll that roll that weed bitch (bitch)
Roll that weed bitch
Roll that roll that weed bitch (bitch)

[Verse 1: Chip Tha Ripper]
(Roll it, bitch, Roll it)
Just copped me a o.z
With your bitch and she all nosey
She askin' to many questions
I told her we bout to blow trees
Than after that she gone blow me
Than I'm just gone smoke some mo' tree
Leave the dressing room smokey
Wear all black cause I'm low-key
Keep the .40 cal. on me
No nigga I'm not ya homie
These rappers is some jabronis
Some actors, a bunch of phonies
Slap the shit out you homie
Act like you got some sense
You nigga's try to play tough on them songs but im not convinced
My Cleveland niggas some killas
No fighting we want ya soul
No fussin', cussin', no talkin'
Just pop and you hit the do'
Than break that bitch of the hendges
And than you hit the flo'
You nigga's ain't on my level
You never got to my flow
Yo elevator don't make it
This how it be cause you's a ho
That lemon g in my 'rillo
The coldest and you should know, and
Baby girl say she want to hang with the crew
I say ""Bring a zip bitch and make sure you wanna screw""
[Hook: Chip Tha Ripper]
Roll that weed bitch
Roll that roll that weed bitch (bitch)
Roll that weed bitch
Roll that roll that weed bitch (bitch)
Roll that weed bitch
Roll my fucking weed bitch
Roll that weed bitch
Roll that roll that weed biaatch!!

Roll that weed bitch
Roll that roll that weed bitch
Roll that weed bitch
Roll that fucking weed bitch
Roll that weed bitch
Roll that roll that weed bitch"
Get Stupid Remix,Mac Dre,"['hip hop', 'r&b']","[Verse 1]
When we pull up to the light (When we pull up to the light), the people all stare (All stare)
Four niggas in a Benz with the dreadlock hair (Dreadlock hair)
Smoke everywhere (Everywhere), wavin' at Madeline (Who's Madeline? Hi, Mada)
On them woodgrain Davins with the license plate rattlin'
Doin' what we want to, hangin' out the sunroof (Hangin' out the sunroof)
Mentally ignorant (Mentally ignorant), boy, we go dumb, dude (Dumb, dude)
Gas, break, dip, we call it yokin' (We call it yokin')
Do a donut in your whip, we call it dosin' (Call it dosin')
Get stupid (Get stupid), it's what we do good (It's what we do good)
Ghost ride the whip while we dancin' on the hood (Dancin' on the hood?)
I'm amped, feeling good (Amped, feeling good), potna, I'm hyphy
In a bitch face with a thizz face off a Nike (Off a Nike)
The women like me, I'm dipped in butter (Dipped in butter, butter)
I'll rob your brother, pimp the blood out your mother (Out your mother)
I'm Mr. Stupid Doo-Doo Dumb
Sumthin' Terrible (Sumthin' Terrible), tell 'em how we come (How we come)

[Chorus]
We S-T-U-P-I-D
When we go to the club, we don't need ID
Everywhere we go it's a party, y'all
We gon' get it crackin' like the Mardi Gras
Get stupid (Wha), get stupid (Wha)
Get stupid (Wha), get stupid (Wha)
Go stupid (Wha), go stupid (Wha)
Go stupid (Wha), come on, go stupid with me
[Verse 2]
I'm a dog, hound, Crestside clown (Clown)
Gig so hard make my pants fall down
This beat pound (This pounds), cuddie, where'd you get it? (Where'd you get it?)
Oh, you ain't know, Dr. Dre did it (Dr. Dre did it?)
I come with it (Uh), rappin' and rhymin' (Rappin' and rhymin')
Dancin', pantomimin' (Dancin' and pantomimin'?), acting like I'm drivin' (Drivin'?)
Then switch it up (Uh), dance like I'm fishin' (Dance like I'm fishin')
See, in the Bay Area we dance a lil' different (Dance a lil' different)
The Bay bounce to Thizzle (Thizzle), the west coast wizzle (West coast wizzle)
Do the Get Stupid (Ugh), come fuck with Drizzle (Fuck with Drizzle)
Call the hospital, he's having convulsions (He's having convulsions)
No, he's gettin' stupid in his load, yokin' (In his load, yokin')
Is the store still open? (Is it open?) We need Heem
That Privilege thing (That Privilege thing), yadadamean? (Yadadamean?)
All in the door (All in the door) like, ""Yee"" (Yee)
S-T-U-P-I-D

[Chorus]
We S-T-U-P-I-D
When we go to the club, we don't need ID
Everywhere we go it's a party, y'all
We gon' get it crackin' like the Mardi Gras
Get stupid (Wha), get stupid (Wha)
Get stupid (Wha), get stupid (Wha)
Go stupid (Wha), go stupid (Wha)
Go stupid (Wha), come on, go stupid with me
[Verse 3]
Alright, let me tell you why we call the thing stupid (This is why we call it stupid)
'Cause when I dance, the chicks say, ""You stupid"" (They say we stupid)
You can do it, it ain't that hard (It ain't that hard)
Baby, get dumb, act like a retard (Act like a retard)
Shake your hair (Shake your hair), make it blow in the air (Make it blow in the air)
You gotta get into it (Get into it) growl like a bear (Grr)
Now say, ""Wha"" (""What?""), no, ""Wha"" (Wha)
Do the damn thing, girl, cut that shit up (Cut that shit up)
Fill your cup (Fill your cup), don't be no punk (Be no punk)
It don't look right if you really ain't drunk (It don't look right if you ain't drunk)
Come on (Come on), repeat after me (Repeat after me)
We go S-T-U-P-I-D (Stupid, hahaha)

[Chorus]
We S-T-U-P-I-D
When we go to the club, we don't need ID
Everywhere we go it's a party, y'all
We gon' get it crackin' like the Mardi Gras
Get stupid (Wha), get stupid (Wha)
Get stupid (Wha), get stupid (Wha)
Go stupid (Wha), go stupid (Wha)
Go stupid (Wha), come on, go stupid with me"
