song,artist,genres,lyrics
Pain,JT0,"['hip hop', 'r&b']","[Jewlz: Verse]
Look, simply said, I'm a pioneer of my area /
Wrote my first line on some paper, I thought I'd share it witcha /
I got a mic in 10th grade because of a homie /
Who didn't need it, I needed it cause I ain't have no money /
To buy a mic of my own, I wasn't rich like the other kids /
But my mama tried, she ain't doubt me like the others did /
Made an account on MySpace so I can publicly /
Share my mentality with others, all they did was fuck wit me /
Lies on top of lies, all these comments used to fuck wit me /
But I had someone at all times, I was luckily /
Able to make a change in my game, I switched my flow up /
Spit my first sick verse, felt like I had thrown up /
I had the voice of a boy, I'm finally grown up /
Got my name around but I don't feel like I am known enough /
Glorification's my dedication in progress /
Tryna be remembered, damn it's a long process /
I hope my music will help me become a better man /
Cause there's so many things about me I don't understand /
& if you think you know me then you got the upper hand /
Crying to my grandma reaching out for an elder's hand /
I swear I was depressed when she left us /
But God has kept me strong since she left, I'm glad He blessed us /
There's only one thing that I regret
Not going to say good bye in the hospital 'fore she left
Every time I take step pass her door, I think see her /
Maybe that's my conscious telling me I now need her /
However I'm happy that God freed her /
I know grandpa was smiling the moment that he had seen her /
I know they're up in heaven & they're happy now /
Life just kinda hit me really hard wit a crappy smile /
How many people can tell you that they enjoy life? /
But how many people can tell you that they it enjoy it right? /"
Johnny Ryall,Beastie Boys,"['hip hop', 'r&b']","[Bridge]
One, two, three, four
One, two, three, four
One, two, three, four
Oh, wine cooler

[Verse 1]
Johnny Ryall is the bum on my stoop
I gave him fifty cents to buy some soup
He knows the time with the fresh Gucci watch
He's even more over than my mayor, Ed Koch
Washing windows on the Bowery at a quarter to four
'Cause he ain't gonna work on Maggie's farm no more
Livin' on borrowed time and borrowed money
Sleepin' in the street, there ain't a damn thing funny
With the hand-me-down food, and the hand-me-down clothes
A rockabilly past of which nobody knows
Makes his home all over the place
He goes to sleep by falling down on his face
Sometimes known as the leader of the homeless
Sometimes drunk, and he's always phoneless
Sleepin' on the street in a cardboard box
He's better off drinkin' than smokin' the rocks (Well)
[Chorus]
Johnny Ryall, Johnny Ryall
Kickin' uptown, kickin' downtown, kickin' crosstown
Johnny Ryall, Johnny Ryall

[Verse 2]
He drinks where he lies, he's covered with flies
He's got the hand me down Pumas and the tie dyes
Well, you go upstate, and you get your head together
Thunderbird is the word, and you're light as a feather
Detox at the flop house, no booze allowed
Remember the good old days with the rockabilly crowd
Memphis is where he's from (in Tennessee)
He lives in the street, but he's no bum
He's a rockabilly star from the days of old
He used to have teeth all filled with gold
He got a platinum voice, but only gold records
On the bass was Boots and on the drums was Checkers
Louis Vuitton with the Gucci guitar
Johnny Ryall, who do you think you are?

[Chorus]
Johnny Ryall, Johnny Ryall
Drinkin' Night Train, drinkin' O.E
Johnny Ryall, Johnny Ryall
[Bridge]
One, two, three, four
One, two, three, four
One, two, three, four
One, two, three...

[Verse 3]
Donald Trump and Donald Tramp living in the men's Shelter
Wonder Bread bag shoes and singing ""Helter Skelter""
He asks for a dollar, you know what it's for
Man, bottle after bottle, he always needs more
He's no less important than you working class stiffs
He drinks a lot of liquor, but he don't drink piss
He paid his dues playing the blues
He claims that he wrote the ""Blue Suede Shoes""
Elvis shaved his head when he went into the army
That's right, y'all, his name is Johnny, kick it!

[Chorus]
Johnny Ryall, Johnny Ryall
Johnny Ryall, Johnny Rya-
Check the cool wax!"
What Yo Name Iz?,Kirko Bangz,"['hip hop', 'r&b']","[Intro]
Girls
I love them girls
But first I wanna know what her name iz

[Verse 1]
Girl whats up
I met you in tha club
Next thing I know you was naked in my tub
Yo panties over there, yo bra over there
I swear to God I tell that pussy get up over here
Like I am Scorpion
No Mortal Combat
But I swear to God she get that dick and come back
Call me Mr. Comeback
Come back Shawn Michaels
Swear to God I hope that little woman got Geico
We bustin' out her windows
Now we in the car
I say bitch where you going? She say I forgot my bra
I tell her gotdaammm bitch here come yo maannnn
[Hook]
All I wanna know girl what yo name iz
I see them other niggas they be on that lame shit
And I can take care of you and them girls you came with
But first you gotta tell me what yo fuckin name iz
What yo name iz
Girl what yo name iz
What yo name iz
What yo fuckin name iz
What yo name iz tell me what yo name iz
And I am so cooler than them dudes you came with

[Verse 2]
Uh
And I heard mo' bitches mo' problems
Well im in school so I figure I cans solve'em
Say she hungry for that dick, say that girl starving
So I feed her, keep her ass full til tomorrow
Go to my new girl let tha girl borrow my dick now my girlfriend at home alot of sorrow
Me up on her mind, I say I'm on my grind
Im in this studio can can you give me timeeeee
Just let do this shit
Let me chop it up and let me screw this shit
(say) (i say) let me do this shit
Ch ch ch chop it(chop it up) and let me screw you bitch
[Hook]
All I wanna know girl what yo name iz
I see them other niggas they be on that lame shit
And I can take care of you and them girls you came with
But first you gotta tell me what yo fuckin name iz
What yo name iz
Girl what yo name iz
What yo name iz
What yo fuckin name iz
What yo name iz tell me what yo name iz
And I am so cooler than them dudes you came with

[Verse 3]
I bet yo name (Tish)
I bet yo name (Miss)
I bet yo name Mr. Let-Me-Ride-Yo-Dick
You can ride this dick till tonight girl
I can turn yo night into you life girl
I bet yo name Angie
Yo nigga can't stand me
I bet yo name Miss. Watch-Me-Come-Out-My-Panties
And im watch yooouuuuu girl
Lovin how you dooooo girl
Aye
Ayyyee
Tell me what your name iz girl"
MIC Line,Monsta Island Czars,"['hip hop', 'r&b']","[Intro: King Geedorah]
One, two, one, two, one, two, one, two

[Verse 1: King Geedorah]
Geedorah write a rhyme in the time he hollow out a flask
Cracked a Guinness Stout with his teeth one time, swallowed the glass
A pain in the ass, to say the least
He came with many new techniques to slay the beast
While simultaneously saving the streets
Bombing and calming the savage with above-average beats
Get the cabbage in the most lavish suites
Consummate marriages in between the middle of sheets
Provider of the vittles eats
Trying to be the illest dad a kid’ll meet
For the love of patter of little feets
It kind of gets you right here, don’t it?
Mess with mine, your life’ll be a nightmare, won’t it?
Left the 9 at home, I hope my lady don’t pawn it
Doggone it, it ain’t even got no serial number on it
For God’s sakes, spare the god the heartache
Mentally scar a smart snake before he start to fake
They love to hate him, on a certain level, need him
Geedorah known to make a deal with the Devil and beat him
Then proceed to sip a shot of vodka like methadone
The mic said to the headphone, “We just want to be left alone
So we can get it on to an unknown metronome”
Don’t worry: will he get to zone?  Crews best to get their chrome
Pay your overdue dues to King Geedorah, better known
Getting grown, trying to get on the mic—instead, it’s blown
Too many freaks, not enough circuses
Only a true geek could peep how much work this is
So put that in your blunt hole and puff it
Stunts at the gun so y’all might as well stuff it
Or can it, abandon ship, I’ll miss y’all
And if they insist, beat ‘em all like fistball
The news watch never stops
From the city it mocks, “Who that on the idiot box?”
“Well if it ain’t Geedorah, alert the media
Maker of the beats that’s a real hurt-feeder
Sometimes he come through to let you know he see ya
Don’t let him have to call Smog to head-to-toe graffiti ya”
Just flew in from Dallas, and, boy, is my talons calloused
And what’s a girl like you doing here amongst the island’s foulest?
A cat in Wonderland who found Alice
Gee her with the flows by the gallon or the chalice
Everybody wilding out, trying to be the wildest
And refuse to acknowledge why this shit is so childish
“One, two, one, two” play, I wonder what they do today
Besides repeat their choruses more times than Confucius say
And start too many songs with “Uh” or “Uhhh”
Yeah, I hear you, soldier, I told ya like, “No duh!”
It’s King Geedorah, the no-ass-getter
Still qualify as a world-class spitter
Shift to shitter, write a rhyme in the nighttime
Make a beat taste like wine like I spiked mine
And I heard it through the mic line
That crews don’t even write rhymes
And I hope that they get much better
Yes, I doo-ooo-ooo-ooo
I pledge that, every day I rep
Know the ledge from every step
And I hope that they do get better
Yes, I doo-ooo-ooo-ooo
Geedorah known to stack flows back-to-back-to-back flows
Like, “And now back to our show”
In other news, people had enough of them other crews
Up their dues, snuff a fews, cut a fuse
[Outro]
Tape must be finished.  Now what?"
She Lives in My Lap,OutKast,"['hip hop', 'r&b', 'blues', 'jazz', 'pop']","[Intro: Rosario Dawson]
(*Laughter*)
What's wrong? What are you afraid of?
The Love Below?

[Verse 1: André 3000]
She stays alone, never sheds a single tear
She stays in coolest moods, clearly woman of the year
She and all her girlfriends, they go out dressed to win
She comes back to the cooler side of town
Ah, but she lives in my lap

[Chorus: André 3000]
She lives in my lap, she lives in my lap
She lives in my lap, she lives in my lap
She lives in my lap, she lives in my lap
Oh, she lives in my lap (Forever my fiancée)
She lives in my lap (Don't leave, don't stay)
She lives in my lap (I'll get the courage one day)

[Verse 2: André 3000]
Make me want you, make me miss you
Make me wonder where you are, then forget you
Girl, remind me just who we are
We're oh so close, but yet so far
[Bridge: Rosario Dawson & André 3000]
Baby, why are you acting like this?
I don't care about any of them, I care about you
Baby, I love you
You've got me open wide (I love you)
Just come inside (baby)
It's yours (it's yours), I'm yours (I'm yours)
For sure (for sure), play, baby, play

[Chorus: André 3000]
She lives in my lap, she lives in my lap
She lives in my lap, she lives in my lap
Oh, she lives in my lap (Forever my fiancée)
She lives in my lap (Don't leave, don't stay)
She lives in my lap (I'll get the courage one day)

[Sampled Outro: André 3000 & Rosario Dawson]
(""I had a woman down..."")
(""On my lap at all times"")
(""I had a woman down..."")
(""On my lap at all..."") (The Love Below)
(""I had a woman down..."")
She lives in my lap
(""On my lap at all times"")
(""Now I'm realizing that I love her"")
(""On my lap at all times"")
You've got me open wide
Oh, she lives in my lap
It's yours, I'm yours
Play, baby, play
(""I had a woman down with me"")
(""On my lap at all times"")
(""Now I'm realizing that I love her"")
(""On my lap at all times"")
(""Now I'm realizing that I love her"")
She lives in my lap (Don't leave, don't stay)
Baby, I love you!
Forever my fiancée
She lives in my lap
Play, baby, play"
Errday,Wiz Khalifa,"['hip hop', 'r&b']","[Intro: Juicy J]
Yessir! Yessir!
We getting money man
Yessir!
We trippy, mane
Wiz Khalifa, mane, Juicy J
Let's go
Get up, bitch, get up, bitch, get up, bitch, get up, bitch
Get up, bitch, get up, bitch, get up, bitch, get up, bitch
Get up, bitch, get up, bitch, get up, bitch, get up, bitch
Get up, bitch, get up, bitch, get up, bitch, get up, get up

[Chorus: Wiz Khalifa & Juicy J]
Foreign cars, that's every day
A million off a tour, that's every day
A hundred broads, that's every day
Getting this money- Living large, in every way
(Smoking dope) that's every day
(Run through your door) that's every day
(Pulling hoes) that's every day
(Get money more) that's every day
(Smoking dope) that's every day
(Run through your door) that's every day
(Pulling hoes) that's every day
(Get money more) that's every day
[Verse 1: Wiz khalifa]
Rapping ass nigga
There go Wiz, he a rapping ass nigga
I'm in a benz getting brain from a centerpiece
Before you can mention my name I need ten at least
I know they hate cause of the paper that a nigga see
Light a J and say a prayer for my enemies
Yea, made men bunch of made ass niggas
When you paid then you with some paid ass niggas
I heard that money grow on trees so I grew one
Left my old bitch at home got a new one
Said that I quit drinking but I'm back at it
I said that I quit drinking but I'm back at it
Your bitch leaving with us nigga that's tragic
The roof go in the trunk, that's magic
She rolling weed and she don't even smoke
Come to your job and make it flood bet you gone need a boat

[Chorus: Wiz Khalifa & Juicy J]
Foreign cars, that's every day
A million off a tour, that's every day
A hundred broads, that's every day
Getting this money- Living large, in every way
(Smoking dope) that's every day
(Run through your door) that's every day
(Pulling hoes) that's every day
(Get money more) that's every day
(Smoking dope) that's every day
(Run through your door) that's every day
(Pulling hoes) that's every day
(Get money more) that's every day
[Verse 2: Juicy J]
I'm 20 years in and I still win
Hanging with the taylors drinking gin and im dancing
Sunday I will ride the Bugatti- monday I ride Benz
Any chick and all of her friends you know I'm tossing
Money spent (you know it), little money folded (you know it)
You got one crib (you know it), Juicy got 4 (you know it)
Only clubs that I like gotta have poles (you know it)
Only fuck with model chick, but I play with hoes (you know it)
My mansion sitting on forty acres
Who the neighbors? (whoo)
Kobe bryant from the lakers...now thats paper (lets get it)
And I still mob through the hood I dont need no waviers (yes sir)
Cause if you niggas getting wrong, I'mma see you later (bloaw!)

[Chorus: Wiz Khalifa & Juicy J]
Foreign cars, that's every day
A million off a tour, that's every day
A hundred broads, that's every day
Getting this money- Living large, in every way
(Smoking dope) that's every day
(Run through your door) that's every day
(Pulling hoes) that's every day
(Get money more) that's every day
(Smoking dope) that's every day
(Run through your door) that's every day
(Pulling hoes) that's every day
(Get money more) that's every day"
Time Machine,Big K.R.I.T.,"['hip hop', 'r&b']","[Hook]
In my time machine, yea I ride, clean
Marinate the scene with my high beams
Candy coated dreams, whenever I, lean
Take me far and far, this ain’t just my car
This my time machine (take me way back)
This my time machine (take me way back)
This my time machine (take me way back)
Take me far and far, this ain’t just my car
This my time machine

[Big K.R.I.T: Verse 1]
Take me way back Scarface in our tapedeck
Ridin’ with my poppa, rockin’ a starter and some gray sweats
Gave me game as we roll down the 8th street
""Niggas out here flexin’, don’t be stressing what you can’t be
And don’t be vouchin’, don’t believe in what you can’t see
Unless it's God, dont be borrowin’ cause ain’t shit free
You got your family and your friends when you need relief
There’ll come a time when I can’t be there when you need me
He lean’t my seat back (way, way back)
When it come to music yea you need that (way, way back)
Forever in the cut where you be at (way, way back)
Forgive and forget, your anger leave that (way, way back)
Don’t be wasting time, Cause time is all you have
Don’t be chasing hoes, Boy go chase this cash
I can’t say no mo’, you’ll learn it on your own""
I couldn’t understand it then
But do now that I’m grown
[Hook]
In my time machine, yea I ride, clean
Marinate the scene with my high beams
Candy coated dreams, whenever I, lean
Take me far and far, this ain’t just my car
This my time machine (take me way back)
This my time machine (take me way back)
This my time machine (take me way back)
Take me far and far, this ain’t just my car
This my time machine

[Big K.R.I.T - Verse 2]
Take me way back, fitted with a wave cap
Brushing in the hallway trying to keep these waves flat
Broads come and go rarely would they fuck with me
My brother was a player I was favored off up in these streets
Learning who’s paying dudes made myself a name
Laughing at these cape crusader’s savors ’cause these niggas lame
Hand cuffin’, claim they lovin’ on a freaky thang
She a bopper I got partnas that done ran a train
We play the game (way, way back)
Even as a youngster knew I’d be a king (way, way back)
Told them non-believers I would never change (way, way back)
Mississippi is where Im from and that the shit I claim (way, way back)
It’s funny how they flock when they heard you got that knot
Wouldn’t bust it open now they dying to set it, out
Down to hit my couch, get off in their mind
Like Im a fall in love, Take ‘em back in time
[Hook]
In my time machine, yea I ride, clean
Marinate the scene with my high beams
Candy coated dreams, whenever I, lean
Take me far and far, this ain’t just my car
This my time machine (take me way back)
This my time machine (take me way back)
This my time machine (take me way back)
Take me far and far, this ain’t just my car
This my time machine

[Verse 3: Chamillionaire]
Uh, Uh
Hold up
I just wanna say what's up to the women they discuss
Ain't no rust, you can never say it's lust
This the only dame I trust, Ain't it plush
You can see the painted struts
Got the naked lady just painted up
This ain't no Mercedes cause, bet it make your baby blush
Coats of candy got 'em saying I'm, delicious
Every woman on her knees that's looking up, is not religious
And I feel like Master P had me not taking minor digits
If you ain't about this life then close your pipe and mind your, business
Screw taught us stay authentic and they gon' love your jams
Watts taught us Keep on mashin' and we gon' run the land
J prince and Drake are the reasons you had to become a fan
And the only way we ain't gon' win is when we under planned
Throw a prayer up for Japan, I swear the daily news be having me trippin'
Everybody that got a cross hanging off they neck is not a Christian
When the police pull you over they'll say you fit the, description
Bun B that's our O.G., R.I.P Pimp C feel like I'm with him
When I'm in my time machine
[Hook]
In my time machine, yea I ride, clean
Marinate the scene with my high beams
Candy coated dreams, whenever I, lean
Take me far and far, this ain’t just my car
This my time machine (take me way back)
This my time machine (take me way back)
This my time machine (take me way back)
Take me far and far, this ain’t just my car
This my time machine"
Long Day,J-Twizzle,"['hip hop', 'r&b']","[Hook]
It’s been a long fuckin day, what you tryna do?
Don’t start little homie, because I’m not in the mood
I’m a hungry motherfucker, and you looking like food
Go from chopped and screwed to chopped and chewed
(x2)

[Verse 1]
Aiyo, you see him coming towards us, just let him pass us by
Twizzle why’d you kill him man he was just a passerby
I don’t give a fuck and I’m killing all pedestrians
And I hope tonight that I can get up in a lesbian
On my hands I got bleach mixed with other chemicals
And the way I chop the bodies you’d think they identical
And I killed an octopus just for the tentacles
You think that this shit is crazy I think it’s incredible
But so regrettable, cause in about 5 minutes I’ll probably forget it though
I was covered in blood and I had to take my shirt off
Had nothing to wear so I took my doggy’s fur off
Now I’m not cold when I’m walking through the park
And as for my dog let’s just say now he doesn’t bark
So don’t make a remark or I’ll murk you in the parking lot
In broad daylight I don’t care if it’s dark or not
[Hook]

[Verse 2]
And they always telling me ""Twizzle man you just need to relax""
So I turned back and I’m telling them all to shut they traps
Cause I don’t wanna hear no noises, these are your choices
Cause in my head I just keep hearing these voices
And you don’t even really wanna know what they telling me
Ya'll ain't like developmentally ready to step to me or even accidentally upset me
Shouldn’t have left me standing on my balcony all night practicing alchemy
I’m cooking something up for anybody’s who doubting me
I’m equipped with versatality so try and battle me
And I’m ripping apart of your entire anatomy
Tell that boy to take that battery out of your back
In fact, beating me it can’t be done
You wouldn’t be strong enough if your skeleton was adamantium
You think your fancy huh well this is real life
You wanna see real then I’ll show you what real feels like

[Hook]"
Overkill,Joe Budden,"['hip hop', 'r&b']","[Heartbreak]
Be advised, this kid is on his grind
If greatness is what you seek I'm the nigga you will find (me!)
I'm lyrically inclined - rap's like tacklin fish
With no hook, you can't get 'em on the line
Given a little time, Jersey City will prevail
The writtens I'm spittin sound like I'm fishin for a whale (uh-huh)
Of course I'm sicker, my flow off the Richter
I'm forcin niggas to get a bigger scale
I gotta excel, so I sell X
You're like Nextel, who you gon' tell next? (who?)
Can't grind off packs cause y'all watchin 'em
I ain't see a dime off rap cause y'all droppin 'em
I go hard on tracks, ain't get a buck from it
And as far as rats I hope the fucks plummet (fall)
I like to mix karate with gunplay
So all you dumb chumps get nunchucked to gun-butted
The opposite of what y'all embrace
The game wants lames that'll march in place
Uh, one of the last from the Garden State
That spit like he in a jungle goin hard with apes (nigga)
[Joe Budden]
L-look, look
Comin up, used to grab the pound for a dollar
Overseas, now prefer the pound over the dollar
Fuckin with that water you get drowned somethin proper
He act like an inmate but sound like a scholar
I mean - hoppin out, chain danglin, poker grill
Sober still, except for an occasional dose of pills
Show the steel, all of it 'til it's overkill
For Oprah bills I'll turn this bitch into Cloverfield! (nigga)
I understand why niggas ain't tryin to bond with me (why?)
Fresh as a fuck, e'ry day is like the prom for me
Rappers ain't fond of me, FRRUCK them, my mantra be
The game's fixed anyway - and you could ask Tim Donaghy
I'm on some all kinda weed, sleep where the piranhas be
And honestly (f'real) I'm e'rything dudes be tryin to be
I get money and haul off (now)
While they at rock bottom, the poor guys can't even fall off (Joey!)
I'm all Spartan, avoid the four sparkin
Cause e'rything is funny 'til a nigga's George Carlin
Not greedy, I just want a portion of the fortune
If all rappers do is record, why would I call 'em?
Look, I ain't heard of that (nah)
And these haters +Killin' Me Softly+
But I don't mind takin on Roberta's Flack
I'm known to 1-8-7, murder tracks
Go and tell whoever wan' know the king of Jerz' is back!"
DontGetIt,Lil Wayne,"['hip hop', 'r&b']","[Intro: Nina Simone]
Baby, you understand me now
If, sometimes, you see that I'm mad
Don't you know no one alive can always be an angel?
When everything goes wrong, you see some bad

[Chorus: Nina Simone]
But I'm just a soul whose intentions are good
Oh, Lord, please don't let me be misunderstood

[Verse 1: Lil Wayne]
Ugh, what’s understood ain’t got to be explained
But you don't understand me, so let me explain
Heh, stood in the heat, the flame
The snow, ""Please, slow down, hurricane""
The wind blow, my dreads swang
""He had hair like wool, like Wayne""
Huh, dropping ashes in the Bible
I shake 'em out, and they fall on the rifle
Scary, Hail Mary, no tale-fairy
All real, very extraordinary
Perry Mason facin' the barrel if he tattle
My God is my judge; no gown, no gavel
A hound, a rebel, down to battle
Now or never, or whenever, and the F for...
""Fucking fantastic""—fuck if you agree
I'm bright, but I don't give a fuck if you see me
[Chorus: Nina Simone]
But I'm just a soul whose intentions are good
Oh, Lord, please don't let me be misunderstood

[Verse 2: Lil Wayne]
What's understood ain't got to be explained
So for those who understand, meet Dwayne
For eight and a half months, I gave Miss Cita pain
Now it's Young Money, baby—keep the change
My mama say, ""Fuck 'em!"" And we the same
So hello, motherfucker, you got some sheets to change
And ain't it funny how people change like Easter Sunday?
You know; church fit, then out-fit
Bright pink and green chest look house-lit
Bright pinky rings, but that ain't about this
What you 'bout, bitch?
Excuse my French emotion and my passion
But I wear my heart on my sleeve like it's the new fashion
What are you askin'? If I don't have the answer
It's probably on the web, like I'm a damn tarantula
But I know you don't understand
'Cause you thought Little Wayne was Weezy, but Weezy is Wayne

[Chorus: Nina Simone]
But I'm just a soul whose intentions are good
Oh, Lord, please don't let me be misunderstood
[Spoken: Lil Wayne]

I'm watchin' TV the other day, right? Got this white guy on there talking 'bout Black guys. Talking about how young Black guys are targeted. Targeted by who? America.

You see, one in every one hundred Americans are locked up. One in every nine Black Americans are locked up. And see, what the white guy was trying to stress was that the money that we spend on sending a motherfucker to jail, a young motherfucker to jail, would be less to send his or her young ass to college.

See, and another thing the white guy was stressing was that our jails are populated with drug dealers. You know, crack cocaine? Yeah, stuff like that. Meaning, due to the laws we have on crack cocaine and regular cocaine, the police are... only... I don't want to say only right, but, shit... only logic by riding around in the hood all day, and not in the suburbs, because crack cocaine is mostly found in the hood. And um, you know, the other thing is mostly found—you know where I'm going... But why bring a motherfucker to jail if it's not gonna stand up in court? Because this drug ain't that drug. You know; Level 3, Level 4 drugs, shit like that.

Mhm... I guess it's all a misunderstanding. And um, I sit back and think, well shit, us young motherfuckers, you know, that one in every nine: We probably only selling the crack cocaine just because we in the hood, and it's not like your suburbs. We don't have the things that you have. Why? I really don't want to know the answer. But, I guess we just misunderstood, huh? Yeah.

You know, we don't have room in the jail now for the real motherfuckers, the real criminals, you know: sex offenders, rapists, serial killers, shit like that. Oh, don't get scared, don't get scared. I know you saw one of them sex offender papers! Don't trip, he live right on the end of your block, mhm. Yeah, that nigga live right down the street from you. Sex offender, on the Level 3 drug. Convicted, ex-con, yeah, check him out.

And what you got, you got daughters, son, what you got? Yeah, well you know what? (coughing) Don't stop the track. That's the good weed.

You know what? I have a fucking daughter. You understand me? And why the fuck would you bring my neighbor to jail just because the reason why he live next door to me ain't the reason why I live next door to him? Meaning, he didn't rap his way to my fuckin' neighborhood. He sold crack cocaine to get to my neighborhood. You move him out, bring him to jail for life, and then, you move in a sex offender. Hahaha. Then give me a paper. Haha. Is that a misunderstanding? 'Cause I don't understand it.

Another thing. Let me take my glasses off, 'cause I want to see the reaction on the faces when I say this. Uhh... Mr. Al Sharpton: here's why I don't respect you, and nobody like you.

Mhm, see, you're the type that gets off on gettin' on other people, haha. That's not good, no homo, and rather un-human, I should say. I mean, given the fact that humanity, well, good humanity, rather, to me, is helping one another, no matter your color or race. But this guy, and people like him, they'd rather speculate before they informate, if that's a word, haha. You know, ""'spec before check,"" anyway. Meanin', I'd much rather you talk to me first and see if you can learn an opinion before you make one. Just my thought of good humanity, Mr. Sharpton, haha.

Hold on, I ain't finished wit' you man. Gotta pluck the ashes, mhm, hold on, um...

Mr. Sharpton, and anyone like you: You don't know me. So, if you're not gonna try to, then what you say or think about me, or whatever I do, is totally Casper the Friendly Ghost to me. And, it doesn't make you a good person to criticize before you improvise. Doesn't necessarily make you a bad person neither, but the characteristics fall heavily into bad's way, haha!

But, since I am human, I am good and bad as well. But I try my hardest to stay good. And some of the things I do and say may be bad, or just not too good. But I do try. So with that said, I don't fault you. I mean, you're only human. Good or bad. but I also don't respect you, and I don't care if that's good or bad, haha.
You see, you are no MLK, you are no Jesse Jackson. You are nobody, to me. You're just another Don King... with a perm. Just a little more political. And that just means you're a little un-human than us humans. And now, let me be human, by saying fuck Al Sharpton, and anyone like him.

Fuck if you understand me. I love being misunderstood. Haha, why? 'Cause I live in the suburbs, but I come from the hood. Bring the hook in!

[Chorus: Nina Simone]
But oh, I'm just a soul whose intentions are good
Oh, Lord, please don't let me be misunderstood"
On Fire,Lloyd Banks,"['hip hop', 'r&b']","[Intro: Lloyd Banks]
New York City (""Hunger for More!"")
You are now rocking with the best
Lloyd Banks
G-Unit!

[Hook: Lloyd Banks & 50 Cent]
We on fire
Up in here, it's burning hot
We on fire!
Shorty take it off if it get too hot, up in this spot
We on fire!
Tear the roof off this motherfucker, light the roof on fire
Uh, nigga what you say?
We getting loose in this motherfucker, light the roof on fire, fire, fire this

[Verse 1: Lloyd Banks]
(Right?)
Nah, I ain't putting nothing out, I smoke when I wanna
26-inch chrome spokes on the Hummer
This heat gon last for the whole summer
Running your bitch faster than the Road Runner
Rocks on my wrist, rolls gold under
Glocks on my hip, those throw thunder
I'm buying diamond by the pier
But when you stop, the only thing still spinning is your hair
Yeah, I'm riding with that all black snub
Raiders cap back, all black gloves
I'm 80's man, but the boy smack thugs
These record sales equal more back rubs
Not to mention I bought a pack of clubs
His impacts about as raw as crack was
Now all these new artists getting wrong deals
I'm only 21, sitting on mills
[Hook: Lloyd Banks & 50 Cent]
We on fire
Up in here, it's burning hot
We on fire!
Shorty take it off if it get too hot, up in this spot
We on fire!
Tear the roof off this motherfucker, light the roof on fire
Uh, nigga what you say?
We getting loose in this motherfucker, light the roof on fire, fire, fire

[Verse 2: Lloyd Banks]
(Ugh)
If you know anything about me, then you know I'm a baller
If I don't hit the first night, I ain't gon' call her
I'm trying to play, you trying to have my daughter
But I can't blame her for what her momma taught her
And I don't care bout what the next nigga bought her
Cause I ain't putting no baguettes in her butter
I got a diamond about as clear as water
And I got bread, but I ain't sparing a quarter<
So cut the games ma, let's go in the back
Matter fact, turn your ass 'round, back a nigga down
And I ain't bias when I'm riding through the town
Like 'em small, like 'em tall, like 'em black, like 'em brown
She gotta be able to come when I need her
Tight ass pants, little wife beater
Regular chick or R&B diva
Bitch say something, I ain't a mind reader
[Hook: Lloyd Banks & 50 Cent]
We on fire
Up in here, it's burning hot
We on fire!
Shorty take it off if it get too hot, up in this spot
We on fire!
Tear the roof off this motherfucker, light the roof on fire
Uh, nigga what you say?
We getting loose in this motherfucker, light the roof on fire, fire, fire"
Last Trip to Scotland,Raekwon,"['hip hop', 'r&b']","[Intro: Raekwon]
Yo, what up, what's good?
Yeah, nigga, hold this money right here, yeah
We already got them mapped out, you know
Alright, don't even stress it
Niggas got mad coke inside the Luvs pampy
Luvs Pampers box, nigga
Them niggas is stupid

[Verse 1: Raekwon]
That nigga pussy doing pig latin, he can't come to the hood
Might kill him off top up in the Staten
Son think he better than niggas, I think his rebels is resentful
Tried to kill him in his rental
He had an Idi Amin approach, hitting the roach
Had a hunger face, he drove his moms Seven in the ocean
It's a wild cowboy sling heroin, who rock the dead arm
Knocked the DEA agent out his Cheron
All his Eli's, macheted up, stainless --
You never heard nothing, all you hear is the guns blaze
Rocking pastel blazers, with a shorty from Iceland
Who old dad put him up on rice and
Starving to make a wack debut, he came through the lobby
Three coacher Devilles with him, a whitey, it's pathetic
Ragged monkey face, faggot dead it
Coming through the stairs with blow in his mouth, desperate
Watching him looking stupid, son know we on foot patrol
Come through the hole, niggas is spooking
Seven hundred shots, all leather gloves, six thugs
Two had a mask on, he took 'em off what
We got you now, nigga, blowing you down, niggas is foul
This is trauma king, by any means, blaow
They pushed his face in, fell out his Saucony's, snatched his homeys
Took his Glock, you gon' be my tenderoni?
[Verse 2: Lloyd Banks]
Uh!
Metal exchanges, the hood's the gun range
Everybody's a target depending on how you aim
Dice games and ice chains, pendant spelling your name
OG's setting the wrong example, tellin' the same
Look at Shorty Shitstain, grew up to be a fucking mess
Before his clique came, he bang and never tucked his chest
Closet full of them thangs, he caught the gun connect
Riding 'round with ''A'' and ''Lil' Nino'' and they want respect
Son cool, Nino want the show
Everybody know they straight shippin' hood bitches to the bungalow
Pillow talkin' let the birds hawk it
Chattin' bout what happened, and when and what they coming back in
Champagne slackin', traffickin' while they travel
Word got back the old time friends and snakes rattled
Two different 'burbans, but the one that dropped the birds got tailed.. Information for the ones that like to steal, got mailed
Pussy power made the plans sour
Apartment full of party powder, outside a stakeout for hours
Click clacks from big gats and rags
Soon as the door squeaks they runnin' up on the grass
Bang, flash! Shots ride on path of broken glass
Comedy laughs, while they haul ass with the bags
Legends in my hood played back, twin Benzes whippin' in black
And that was like the old Maybach"
