song,artist,genres,lyrics
Guess Who?,Goodie Mob,"['hip hop', 'r&b']","[Verse1: Khujo]
You 'bout to make me slam yo' back clean out
But I luv her till death do us part
Though she divorced my pop the hard way
Back in nineteen ""yassey"" for the past sixteen years
I took on the responsibility of daddy...
Ma ol' burd... puttin a real buzz in my ear, makin sho' it marinate
And not go out the other ear
Guess who? stood beside me when y'all wouldn't force fed when I
Couldn't lift a spoon to my skull
God is good, God is kind mimmicin' her taught me how to say mine ...
Grace improvised wit bakin' soda when it wasn't no toothpaste
Now what that went with?? my ol' burd cried tears of joy
When she heard I wasn't gon' serve time for possession
Of the ""sawed off"" runnin' out of spurs
When I came home blowed and couldn't find the key hole, guess who
Unlocked the doors, my Ol' burd puttin' my hairs out
I better eat before you bug me to death
Shut-up you old ungrateful ass nigga, she trying to help yo' ass...
I wasn't ready to eat yet but I enjoyed the dinner she said, ""I'm glad""
Slid down my esophagus wit ease, even though she have this skin disease
That won't allow me to gain weight do my own eyes deceive me
Guess who tuck me in before I started drivin this Benz
Again & again, told me not to and when I did...
Guess who beat the dog shit outta me kid
My Moma didn't play, shiiit, I had to pick the switches...
You guess who!!!
[Verse 2: CeeLo Green]
My Moma, destination unknown, went out on her own
She was barely even grown and became my Moma
I never knew my dad, so even when the times got bad
I was glad cause I had my Moma
For so long she had to be strong
I know at certain times she was wrong
But she still my Moma, it still amazes me
The Lord had to help her raise me judging from the way I used to be
My Moma, the biggest player that I know I love her so
Hell everything I got I owe to my Moma
Thank you for caring, thank you for sharing yo' luv
I guess that was yo' way of preparing
Yo' son to be the one and not the two
To make you and my daddy's dream come true
But what a surprise a car wreck left you paralyzed
The sheet was pulled over yo' eyes when the doctor advised
The family that you might not ever talk again
But you talkin' so I know that you gon' walk again
But take yo time, guess who's the inspiration for the rhyme... My Moma

Who was tha first to hold you in some arms
Tha first to change your diaper when your stomach wasn't calm
Your Moma, wit that drama brought you into this world
From a world of down under
I wonder now she know when I was lying, when I was telling the truth
With the proof she would explain how I've been skipping school
With that boys putting wholes on my back with the same belt
Around my waist that held my panst up
Takin' back only got you closer to Southern Bell
Got your forehead swell
I swear she knew when it was real or when it was fake like Clampetts
With dreads and if I couldn't handle a situation then I fled
Behind closed doors I froze, in Garnett holes I rose
Who that hell got my bond
Standing in front of that two-inch glass
A woman ready to hand the cash over for her son...
My Mama!!
Sometimes we get it on, I know at times I'm wrong
Lookin' into my eyes just to let me know she tried is enough for me
I'm callin' a truce it seems we more like brother and sister
Even though she pay the bills wit the mister
Brought me home in '72 and gave me all she had
Cause I was left at birth she knew it could work
Since she gave me the first chance my song and dance
Pearl, my world, what would I do without her spark
Probably be on the street wit nothin' to eat but I got a happy home
Ever since my first day it's heaven sent now I know
What it's meant when I say
I appreciate what you've done and what you do your only son...
Guess who???

The only one that cares for real and really understands how I feel
Help me over come my fears and never left me through the years
So I dedicate this song for you, for all that you brought me through
I know there will never be another that will love me like my Mother"
Dirt Off Your Shoulder,JAY-Z,"['hip hop', 'r&b']","[Produced by Timbaland]

[Intro]
You're now tuned into the muh'fuckin' greatest (Jigga)
Turn the music up in the headphones (Jigga)
Tim, you can go and brush your shoulder off, nigga
I got you, yeah, uhh

[Chorus]
If you feeling like a pimp
Nigga, go and brush your shoulders off
Ladies is pimps too, go and brush your shoulders off
Niggas is crazy, baby, don't forget that boy told you
Get that dirt off your shoulder

[Verse 1]
I probably owe it to y'all, probably be locked by the force
Tryin' to hustle some things that go with the Porsche
Feelin' no remorse, feelin' like my hand was forced
Middle finger to the law, nigga, grippin' my balls
Said the ladies, they love me, from the bleachers they screamin'
All the ballers is bouncin', they like the way I be leanin'
All the rappers be hatin' off the track that I'm makin'
But all the hustlers, they love it, just to see one of us make it
Came from the bottom of the bottom, to the top of the pops
Nigga, London, Japan and I'm straight off the block
Like a running back, get it? Man, I'm straight off the block
I can run it back, nigga, ‘cause I'm straight with the Roc
[Chorus]
If you feeling like a pimp
Nigga, go and brush your shoulders off
Ladies is pimps too, go and brush your shoulders off
Niggas is crazy, baby, don't forget that boy told you
Get that dirt off your shoulder

[Post-Chorus]
You gotta get that dirt off your shoulder
You gotta get that dirt off your shoulder
You gotta get that dirt off your shoulder
You gotta get that dirt off your shoulder

[Verse 2]
Your homie Hov' in position, in the kitchen with soda
I just whipped up a watch, tryin' to get me a Rover
Tryin' to stretch out the coca, like a wrestler, yessir
Keep the Heckler close, you know them smokers'll test ya
But, like, 52 cards went out, I'm through dealin'
Now 52 bars come out, now you feel 'em
Now 52 cars roll out, remove ceilin'
In case 52 broads come out, now you chillin'
With a boss, bitch, of course, S.C. on the sleeve
At the 40/40 club, ESPN on the screen
I paid a grip for the jeans, plus the slippers is clean
No chrome on the wheels, I'm a grown-up for real
[Chorus]
If you feeling like a pimp
Nigga, go and brush your shoulders off
Ladies is pimps too, go and brush your shoulders off
Niggas is crazy, baby, don't forget that boy told you
Get, that, dirt off your shoulder

[Post-Chorus]
You gotta get that dirt off your shoulder
You gotta get that dirt off your shoulder
You gotta get that dirt off your shoulder
You gotta get that dirt off your shoulder

[Verse 3]
Your boy back in the building; Brooklyn, we back on the map
Me and my beautiful bee-itch in the back of that 'Bach
I'm the realest to run it, I just happen to rap
I ain't gotta clap at 'em, niggas scared of that black
I drop that Black Album, then I back out it
As the best rapper alive, nigga, ask 'bout me
From bricks to Billboards, from grams to Grammy's
From O's to opposite of Orphan Annie
You gotta pardon Jay, for sellin' out the Garden in a day
I'm like a young Marvin in his hey'
I'm a hustler, homie, you a customer crony
Got some dirt on my shoulder; could you brush it off for me?
[Chorus]
If you feeling like a pimp
Nigga, go and brush your shoulders off
Ladies is pimps too, go and brush your shoulders off
Niggas is crazy, baby, don't forget that boy told you
Get, that, dirt off your shoulder

[Post-Chorus]
You gotta get that dirt off your shoulder
You gotta get that dirt off your shoulder
You gotta get that dirt off your shoulder
You gotta get that dirt off your shoulder

[Outro]
You're now tuned into the mu'fuckin' greatest
Best rapper alive, best rapper alive"
As We Enter,Nas & Damian Marley,"['hip hop', 'r&b', 'pop', 'jazz', 'blues', 'alternative']","[Produced by Damian Marley]

[Verse 1: Damian Marley & Nas]
As we enter
Come now, we take you on the biggest adventure
Must be dementia
That you ever thought you could touch our credentials
What's the initials?
Q.B., Jamrock—the lyrical official
Send out the order, laws and the rituals
Burn candles, say prayers, paint murals
It is truth, we big news, we hood heroes
Break past the anchor, we come to conquer
Man a badman, we no play Willy Wonka
And I got the guns, I got the ganja
And we could blaze it up on your block if you wanna
Or haze it up, stash-box in a Hummer
Or you could run up and get done up
Or get somethin' that you want none of
Unlimited amount you collect from us
Direct from us, street intellectuals
And I'm shrewd about decimals
And my man'll speak Patois, and I can speak rap star
Y'all feel me even if it's in Swahili
Habari Gani, Mzuri Sana
Switch up the language, I move through Ghana
Salute and honor, real revolution rhymers
Rhythm piranhas like two Obamas, unfold the drama
[Hook: Nas]
Word is out, hysteria you heard about
Nas and Jr. Gong gonna turn it out
Body the verse until they scream ""murder"" out
The kings is back, time to return the crown
Who want it? Tuck your chain when dude comin'
Renegades that'll peel you back like new hundreds
Bet your jewels on it, you don't want to lose on it
Either move on or move on it

[Verse 2: Damian Marley & Nas]
Queens to Kingston
Gunshot we use and govern the kingdom
Rise of the Winston, I can see the fear up in your eyes
Realize you can die any instant
And I can hear the sound of your voice
When you must lose your life like mice in the kitchen
Snitchin', I can see him pissin' on hisself
And he's wettin' up his thighs and he tryin' to resist it
Switchin', I can smell him diggin' up shit like a fly
Come around and be persistent
That's how you end up in a hit list
In a badman business
No evidence, crime scene fingerprint-less
Flow effortless, casual like the weekends
No pressure when we're comfy and decent
We set this off beastin', huntin' season
And, frankly speakin'
[Hook: Nas]
Word is out, hysteria, you heard about
Nas and Jr. Gong came to turn it out
Body the verse until they scream ""murder"" out
The kings is back, time to return the crown
Who want it? Tuck your chain when dude coming
Renegades that'll peel you back like new hundreds
Bet your jewels on it, you don't want to lose on it
Either move on or move on it
Word is out, hysteria you heard about
Nas and Jr. Gong came to turn it out
Body the verse until they scream ""murder"" out
The kings is back, time to return the crown
Who want it? Tuck your chain when dude coming
Renegades that'll peel you back like new hundreds
Bet your jewels on it, you don't want to lose on it
Either move on or move on it"
Paris Tokyo,Lupe Fiasco,['hip hop'],"[Intro]
I know, I know but I gotta get up outta here, you know?
I gotta go pay these bills, I got a show to do, you know?
One time, for your mind

[Chorus]
Let's go to sleep in Paris
Wake up in Tokyo
Have a dream in New Orleans
Fall in love in Chicago, man
Wherever I go she go

[Verse 1]
I love her, and I hate to leave her lonely
Ring-ring went the iPhone, it was my homie
He said, ""Let's hit Japan, if we can make 'em jam
We can make a hundred grand, spend it in the south of France""
Nothing further; I jumped, grabbed my Goyard trunk
Got ready to walk it out like Unk in my John Lennon Chucks
That's when I heard murder
""You're killing me, you're filling me with sorrow
Sunrise, goodbyes, and missing you tomorrows""
I turn to see my dream, love supreme queen
Meanest thing on the scene cry
I drop my bags in a flash, that's faster
Than 180 on that dash, shirt to dry her tears
And wipe the rain from my dear like Dasher
You's the dame who's the username to all my passwords
The reason I get fly is Ibn Jasper
I even keep your picture in my passport
Love, love
[Chorus]
Let's go to sleep in Paris
Wake up in Tokyo
Have a dream in New Orleans
Fall in love in Chicago, man
Then we can land in the motherland
Camel-back across the desert sand
And take a train, to Rome, or home
Brazil, for real
Wherever I go she goes
Wherever I go she goes

[Verse 2]
So let's keep it real, all in together, ""Free Chill""
Tell the stewardess to throw a movie on the reel
Heat up my kosher meal, exchange my dollar bills
Lean back in my first class seat and sleep
Don't wake me 'til I land
Where they barely understand what I speak
But they nod to my beats
I tell my fans who I am and they stand
And they clap, they applaud, they love me, my God
Otsukaresama deshita, or maybe au revoir
A spree on Saint-Honoré, then back to Charles de Gaulle
So I can get home and tell her everywhere that I been, and
Everything that I done, and
Tell her that she's the one, and, umm
[Chorus]
Let's go to sleep in Paris
Wake up in Tokyo
Have a dream in New Orleans
Fall in love in Chicago, man
Then we can land in the motherland
Camel-back across the desert sand
And take a train, to Rome, or home
Brazil, for real
Wherever I go she goes
Wherever I go she goes

[Verse 3]
Guess who's back in the house
With a bunch of souvenirs and a smile for your mouth
I really missed you, each and every night I kissed you
In my dreams 'fore I went to sleep
To la-la land to count them sheep
I swear you're looking prettier than ever
It's got to be a prophecy for us to stay together, evermore
For better or, less or poor
Or worth our weight in buried treasure, X's on the shore
I know my world tour's like war to you
But Ian said, ""Aloha"", and Harley said, ""Cheers""
Julian said, ""Bonjour"", Big O was like, ""Yeah!""
Amanda and Le Messie want to know when we going there
Edison sends his love, so does the rest of the club
Of the international playboys and playgirls
But I revoke my membership, all for My Tenderness
She said, ""Pursue your interests 'cause even if I'm ticketless
I'll be there, by your side
In your heart, and on your mind""
So, as I taxi down another runway
I gotcha, who loves you bae
Now bring it back now
[Chorus]
Let's go to sleep in Paris
Wake up in Tokyo
Have a dream in New Orleans
Fall in love in Chicago, man
Then we can land in the motherland
Camel-back across the desert sand
And take a train, to Rome, or home
Brazil, for real
Wherever I go she goes
Wherever I go she goes
Wherever I go she goes
Wherever I go she goes"
Blow Up,J. Cole,"['hip hop', 'r&b', 'alternative']","[Intro]
La, la la la, la la la

[Chorus]
Hey, this is a song for my haters
Yeah, y'all got me feeling like the greatest, yeah
Hey, this is a song for my haters
Hey, hey, y'all got me feeling like the greatest
Ha, bitch I'm about to blow up

[Bridge]
Uh-huh, say what?
Bitch I'm about to blow up
Hey, I came up, I warmed up, the next up
Bitch I'm about to blow up

[Verse 1]
Huh, uh, now don’t it sound legendary?
Live enough to resurrect the dead and buried
This for niggas who ain't satisfied with secondary
This for my sisters who ain't satisfied with secretary
Uh, I’m blowing up, and bitch, I’m still me
But what's the cost to live your dream, do you feel me?
Everything glittering ain't what you think it will be
Funny how money, chains and whips make me feel free
I’m starring in this bitch, and yeah, I write the show
Fuck the haters, I’m headed to the place you like to go
They say, ""What you fighting for?"" The game is on life support
And Gary Coleman just passed, life is short
[Pre-Chorus]
Bitch I’m about to blow up
Look I’m about to blow up
Yeah, got to the club early
Just to get in free and wait for hoes to show up
Heh, but now it's bottles at them tables
Bring the models boy, I'm 'bout to pour up
Uh-huh, you know what?
Huh, bitch I’m about to blow up (La)
Left side, left side, hey (La la la)
Right side, right side, uh-huh (La la la)
Left side, left side, hey (La la la)
Bitch I'm about to blow up (La la la)

[Hook]
Hey, this is a song for my haters
(Bitch I'm about to blow up)
Yeah, y'all got me feeling like the greatest, yeah
(Ha, said I'm about to blow up)
Hey, this is a song for my haters
(Uh-huh, bitch I'm about to blow up)
Hey, hey, y'all got me feeling like the greatest, yeah
Bitch I’m about to blow up

[Verse 2]
Mama say I should reconsider law school
That means I wear a suit and bend the truth and feel awful
Hell naw, got a degree, but what that cost you?
You make a good salary just to pay Sally Mae
That's real as ever, ducking bill collectors like Jehovah’s witness
When they showed up at your door at Christmas
Was broke as dishes, tryna let it go
Hit the club, she drop it low, lower than my credit score
Account overdraft, what I got this debit for?
So much debt, it got me drinking, thinking ""Bitch I better blow""
I better blow, these hoes ain't checking
For no nigga with no vehicle, you border like Mexico
Heh, hey baby girl, what it look like?
And where ya head at? And what ya cook like?
She said, ""Where your bread at? Or what your whip like?
You ain't got one or the other, well brother, good night""
[Pre-Hook]
Bitch I’m about to blow up
Look I’m about to blow up
Yeah, got to the club early
Just to get in free and wait for hoes to show up
Heh, but now it's bottles at them tables
Bring the models boy, I'm 'bout to pour up
Uh-huh, you know what?
Huh, bitch I’m about to blow up (La)
Left side, left side, hey (La la la)
Right side, right side, uh-huh (La la la)
Left side, left side, hey (La la la)
Bitch I'm about to blow up (La la la)

[Hook]
Hey, this is a song for my haters
(Bitch I'm about to blow up)
Yeah, y'all got me feeling like the greatest, yeah
(Ha, said I'm about to blow up)
Hey, this is a song for my haters
(Look I'm about to blow up)
Hey, hey, y'all got me feeling like the greatest, yeah
Bitch I’m about to blow up

[Verse 3]
Praise God, it’s hard to stay spiritual
How they got these niggas on the TV selling miracles?
You mean to tell me everything goin be fine
If I call your hotline and pay $29.99? (Shit)
Well damn, why ain't you say so?
Take this check and ask God to multiply all my pesos
And erase my number out the phones of these fake hoes
I saved her number just in case but now it’s case closed
To you niggas biting my flows and my subject matter
You’ll never be me partner so it don’t fuckin' matter
You try to be and your career will see funerals
And be you, that's when it sounds beautiful
Then maybe you can blow up
And maybe you can blow up
Shit, but you know what?
For now, bitch I’m about to blow up"
Bagpipes from Baghdad,Eminem,"['hip hop', 'r&b']","[Intro]
Oh, it's music to my ears, oh man
How can I describe the way I feel?
Fucking great, man
Okay, let me see
How could I begin?

[Verse 1]
Locked in Mariah's wine cellar, all I had for lunch
Was bread, wine, more bread, wine and Captain Crunch
Red wine for breakfast and for brunch
And to soak it up, an in-between snack, crackers to munch
Mariah, what's ever happened to us?
Why did we have to break up?
All I asked for was a glass of punch
You see, I never really asked for much
I can't imagine what's going through your mind after such
A nasty break-up with that Latin hunk
Luis Miguel, Nick Cannon, better back the fuck up
I'm not playin', I want her back, you punk
This is Hello Kitty bedspread, Satin Funk
Mixed with Egyptian, with a little rap and punk
Zapp and Eric Clapton, Shaft, Frank Zappa, crunk
And yeah baby, I want another crack at ya
You can beat me with any spatula that you want
I mean, I really want you bad, you cunt
Nick, you had your fun, I've come to kick you in your sack of junk
Man, I could use a fresh batch of blood
So prepare your vernacular for Dracula acupuncture
[Chorus]
Bagpipes from Baghdad
When will it ever cease?
For Pete's sakes, he's crazy to say the least
Bagpipes from Baghdad
What's going through my mind
Half the time, when I rhyme, or blowing up like
Bagpipes from Baghdad
Somebody turn the vacancy sign on
'Cause I'm gone, blowing on my
Bagpipes from Baghdad
I run the streets and act like a madman holding a Glad—

[Verse 2]
You can be a permanent fixture in my lyrical mixture
I'm the Miracle Whip trickster
My signature sound, when a tube of lipstick's around
I'm bound to put it on in an instant, wow
Man, what an ensemble!
What an assortment of pharma–ceuticals
This beautiful pill dust in my palm, my
Cuticles get residue just from touchin' the bottle
Never knew I could remind me so much of my momma
I'll cut ya like Dahmer, pull a butcher knife on ya
The size of a sword, boy, I'm like the fuckin' Red Sonja
Get it stuck in your cornea, nice knowing ya, Norman
You're so fuckin' annoyin', drop the shovel, boy
You don't know what the fuck you're doin'
I ain't playin' no fuckin' more
Nick Cannon, you prick, I wish you luck with the fuckin' whore
Every minute there's a sucker born, snuck up on Malachai
Made the motherfucker suck on a shuck of corn
Shuck o', shuck o' corn, Chaka Khan
Hit Jason in the face with a hockey puck, and
Told him it's fuckin' on, man, what the fuck are ya doin'?
You're runnin' over the snowblower with the lawnmower
Blowin' your bagpipes from Baghdad
[Chorus]
Bagpipes from Baghdad
When will it ever cease?
For Pete's sakes, he's crazy to say the least
Bagpipes from Baghdad
What's going through my mind
Half the time, when I rhyme, or blowing up like
Bagpipes from Baghdad
Somebody turn the vacancy sign on
'Cause I'm gone, blowing on my
Bagpipes from Baghdad
I run the streets and act like a madman holding a Glad bag

[Verse 3]
In the bed with two brain-dead lesbian vegetables
I bet you they become heterosexual
Nothing will stop me from molestin' you
Titty-fuckin' you 'til your breast nipple flesh tickles my testicles
Is what I said to the two conjoined twins
How's it going, girlfriends? You needs a boyfriend?
You need some ointment? Just set up an appointment
Who's gonna see the doctor first? We'll do a coin flip
I just got my one-year sobriety coin chip
When the bad get going, how bad does the going get?
Baby, you shouldn't have any trouble rubbing groins with
Each other, especially when you're joined at the hip
I'm going to get the needle and thread from the sewing kit
And attempt to separate 'em and stitch 'em back at the loin, shit
Lure the little boy with the chocolate 'Chips Ahoy!' chip
Cookie, lookie, even took me a Polaroid pic
[Chorus]
Bagpipes from Baghdad
When will it ever cease?
For Pete's sakes, he's crazy to say the least
Bagpipes from Baghdad
What's going through my mind
Half the time, when I rhyme, or blowing up like
Bagpipes from Baghdad
Somebody turn the vacancy sign on
'Cause I'm gone, blowing on my
Bagpipes from Baghdad
I run the streets and act like a madman holding a Glad bag
Oh, bagpipes from Baghdad

[Outro]
Hghum-day-li-laaa-aaa-aaa-aaa-aa-aah-aah
Hghum-day-li-laaa-aaa-aaa-aaa-aa-aah-aah
Hghum-day-li-laaa-aaa-aaa-aaa-aa-aah-aah
Hghum-day-li-laaa-aaa-aaa-aaa-aa-aah-aah"
Blunt Ashes,Nas,"['hip hop', 'r&b', 'alternative', 'pop']","[Intro]
Yo, I wonder if Langston Hughes and Alex Haley
Got blazed before they told stories
I'ma get blazed before I tell y'all stories
I saw on TV today, this man lost his son, his son died
So he had him cremated
Took his ashes and then made it to a diamond ring
Now he watches his son shine everyday
I just thought about that
While I sit here ashing in this ashtray, yeah

[Verse 1]
The making of a mad band, intricate stories of DeVante Swing
Ava Gardner, the crashin' of James Dean
Bobby Brown influenced by Rick James and it goes
Prince wanted Alexander O'Neal to be Morris Day or Jerome
But Alex was putting coke in his nose, nigga whylin'
Could be a myth, but I swear that the source was close
Phyllis Hyman killed herself, it was crazy
Mommy was bad they say
Donny Hathaway free-fall from a balcony, he swayze
[Hook]
As the blunt ash falls into the ash tray
I could see my whole life fly past me
Did I? Did I keep it gangsta or keep it classy?
And will the money and fame outlast me?
The blunts ash falls down in the ashtray
Well, I see my whole life fly past me
I'm asking, did I keep it gangsta or keep it classy?
Did I? Anything else you wanna know, just ask me

[Verse 2]
Sam trusted Womack with his main lady
He tossing in the grave like, ""This is how you repay me?!""
A change gon' come, wish you didn't trust me so much
Marvin said ""No mountain's high enough,"" fly stuff
David Ruffin was punchin' Tammi Terrell
Gave her concussions
While the Funk Brothers was laying down the percussion
When Flo from the Surpremes died, Diana Ross cried
Many people said that she was laughin' inside

[Hook]
As the blunt ash falls into the ash tray
I could see my whole life fly past me
Did I? Did I keep it gangsta or keep it classy?
And will the money and fame outlast me?
The blunts ash falls down in the ashtray
Well, I see my whole life fly past me
I'm asking, did I keep it gangsta or keep it classy?
Did I? Anything else you wanna know, just ask me
[Verse 3]
John F. Kennedy's enemies dealt with treachery
It interests me. Judy Campbell in Gucci sandals
She's what a temptress be
The death of Ennis Cosby, what a mystery!
Or the Chicagoan Harold Washington
Someone is sabotaging 'em
Watch out for the traps
Larry Troutman killed his brother Roger Troutman
Then he killed himself, that's the end of Zapp
And I wouldn't change a thing, mistakes of the greats
This is what came from their pain
From their hurt we gain, an unfair exchange

[Hook]
As the blunt ash falls into the ash tray
I could see my whole life fly past me
Did I? Did I keep it gangsta or keep it classy?
And will the money and fame outlast me?
The blunts ash falls down in the ashtray
Well, I see my whole life fly past me
I'm asking, did I keep it gangsta or keep it classy?
Did I? Anything else you wanna know, just ask me

[Outro]
I could smell old Bogey cigars
Lauren Bacall perfumes, smelling just as sweet
Me and my wife K, flying in a drop-top
Like Ruby and Ossie Davis, baby – know what I mean?
Yo, man, I get smoked out, and start thinking 'bout
Hattie McDaniel got a Oscar
For playing Mammy in ""Gone with the Wind""
And she didn't get allowed
Wasn't even allowed to go to the premier
Believe that? Couldn't go to premier to her joint
Man, you know they were strong back then, man
Blunt from my ashtray, nothing gon' to live past me, yeah"
The Prelude,JAY-Z,"['hip hop', 'r&b', 'pop']","[Intro: Pain In Da Ass]
You know, you've got this fantasy in yo' head about
Gettin' outta the life and settin the corporate world on its ear
What the fuck you gonna do except hustle?
Besides pimpin', you really ain't got the stomach for that

[Verse: Jay-Z]
The game's fucked up
Nigga's beats is bangin', nigga, your hooks did it
Your lyrics didn't—your gangsta look did it
So I would write it if y'all could get it
Bein' intricate'll get you wood, critic
On the internet, they like ""You should spit it""
I'm like ""You should buy it, nigga that's good business""
Forget this rap shit, I need a new hustle
A little bit of everything, the new improved Russell
I say that reluctantly 'cause I do struggle
As you see I can't leave so I do love you
But I'm just a hustler disguised as a rapper
In fact you can't fit this hustle inside of a wrapper
Back when crack was
What these pills are, I was a real star
Complete with real cars, no video ones
You can come and set up a camera, let the video run
And my real life, complete with real ice
VVS boulders all invisibly set
Head and shoulders, my invisible neck
You see Hova wasn't digital yet
Befo' Steve Jobs made the iPod
Was getting head jobs, we call that interneck
Back when rappers wouldn't dare play lyrical roulette
With a automatic weapon I was rappin' with a TEC
Fresh like Mannie be, chain like anti-freeze
Shoebox full of cash, dealer man hand me keys
Pantries full of Arm & Hammer, don't take Nancy Drew to see
What it do, I'm a damn G
Just sent a million dollars through a hands free
That's big money talk, can you answer me?
Before the answer was a 3
I was down in Georgetown with a Hoya chick, lawyer chick
Sure he's rich now 'cause he saw the shit, all this shit
That's why they call him Hov, 'cause he came before all this shit
Bought a 6, quarter seven, skipped on them quarter eights
Bought a 9 for non-stop Glock work all the time
Woo! Guess who's back?
Since this is a New Era, got a fresh new hat
Ten year veteran, I've been set
I've been through with this bullshit game but I never can
I used to think rappin' at 38 was ill
But last year alone I grossed 38 mill'
I know I ain't quite 38 but still
The flow so Special got a .38 feel
The real is back, hehehehe"
Light Up Remix,Lil Wayne,"['hip hop', 'r&b', 'pop', 'jazz', 'alternative', 'blues', 'rock']","[Lil Wayne]
Hate is temporary, love is necessary
I went from eating pussy to eating commissary
Damn, I am the sickest, I need therapy
You can buy the answers but you can’t afford to question me
First off I don’t need you second guessing me
Jail is like third base: I’m coming home eventually
Still got shooters like hot tubs
Man I'm anemic: still got bloods
I’m in my cell reading fan mail
Wish I was in Amsterdam sipping Amstel
Thinking bout all of that pussy I can’t smell
Man they did me wrong; I feel like Nelson Mandel’
I shine too hard my lamp fell
My name still ringing: Alexander Graham Bell
I know you met damn, cause you know damn well
That I still got you open, open like a clam shell
Yeah, still fly on my hawk shit
My conversation stinks cause I talk shit
Stay in your lane you’re on that double-park shit
We eating at the top, get a spoon and a forklift
I got rap wrapped up like a gift
I’d be sober if if was a fifth
I’m feeling like Elvis – jailhouse rock
I’m not 2Pac, I’m the New Pac
Behind bars but the bars don’t stop recording over the phone
I hope the call don’t drop
Drizzy got the ball and I know the ball won’t drop
And I pray none of my kids never wanna be cops
Young Money get ‘em, Young Money got ‘em
The boss got his feet up, vacation on an island
Yeah and tell your girls send the kite up
And even if you don’t smoke motherfucker you gon’ have to light up"
50 Thousand Deep,Blue Scholars,['hip hop'],"[Intro - Geologic]
November 30th, 1999
No sunshine

[Verse 1]
The body rock stopped, probably got caught by the cops
Nearby, somebody got shot
But parties don't stop and the parties don't care
It's a stick-up, it's why we got our hands in the air
Still demanding a share, refrigerators bare
Cause they wanna see trade get free and not fair
But we are not blind, we are not there
We don't got time left to spare to not care
On the last day of November, swellin' in ranks
Went to chant down the mighty IMF and World Bank
A gathering of people in peaceful assembly
Onward to Westlake to disrupt the entry
Walk along steady, riot squad ready
To protect every last dignitary's ass
But this started when they herded us like cattle in a fence
Protesters gettin' restless without an exit
They threatened to arrest us, we pushed back and then
A hail of rubber bullets hit teens and old men
I admit, had to split when the first gas canisters hit
Felt it burn in my eyes, nose, and lips
They tried to blame it on the anarchists, garbage
I was there, I'll tell you right now the pigs started it
But they distort it in the news
Talkin' bout stompin' down Niketown wearing their shoes
[Bridge]
But the body rock stopped, probably got caught by the cops
Nearby, somebody got shot
But the parties don't stop and the parties don't care
It's a stick-up, it's why we got our hands in the air

[Chorus]
50,000 deep, and it sound like thunder when our feet pound streets
50,000 deep, and it sound like thunder when our feet pound streets
50,000 deep, and it sound like thunder when our feet pound streets
50,000 deep, 50,000 deep

[Bridge]
But the body rock stopped, probably got caught by the cops
Nearby, somebody got shot
But parties don't stop in the south
So take your shoes off when you come into my house

[Verse 2]
I had to duck out cause I knew I stuck out in the crowd
After many years growin' up brown in this town
Now this is what democracy looks like
Not what you all had in mind for tonight
Mr. Mayor, shell-shocked for 5 days straight
Press conference, lookin' constipated and pale
Tossed a homie in jail, wasn't even protesting
Wrong place, wrong time, learned a quick lesson
But this is not a question what we did to deserve this
Rich kids went and got arrested on purpose
But was it worth it? My first inclination
Globalization is the root of the pain
Made the reason that they left and the reason that we came
Catch my breath, blood pulsates my brain
And they called it a riot?
Huh, I call it an uprising
And they call this a riot?
But nah, I call it an uprising
And they call this a riot?
Nah man fuck that, I'ma call it a uprising
[Chorus]
50,000 deep, and it sound like thunder when our feet pound streets
50,000 deep, and it sound like thunder when our feet pound streets, c'mon y'all
50,000 deep, and it sound like thunder when our feet pound streets, yeah!
50,000 deep, and it sound like thunder when our feet pound streets"
